event,event_name,position,athelete,country,mark
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,1,Nathan Deakes,AUS,3:43:53  SB
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,2,Yohann DINIZ,FRA,3:44:22  SB
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,3,Alex Schwazer,ITA,3:44:38
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,4,Denis Nizhegorodov,RUS,3:46:57
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,5,Erik Tysse,NOR,3:51:52  PB
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,6,Mikel Odriozola,ESP,3:55:19  SB
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,7,Chao Sun,CHN,3:55:43
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,8,Trond Nymark,NOR,3:57:22
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,9,Horació NAVA,MEX,3:58:17
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,10,Jarkko KINNUNEN,FIN,3:58:22  SB
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,11,Antti Kempas,FIN,3:59:34
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,12,Donatas Škarnulis,LTU,3:59:48
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,13,Eddy Riva,FRA,4:00:44
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,14,David Boulanger,FRA,4:01:30
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,15,António Pereira,POR,4:02:09
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,16,Ken Akashi,JPN,4:02:31
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,17,Yusuke Yachi,JPN,4:05:21
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,18,Diego Cafagna,ITA,4:06:03
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,19,Tim Berrett,CAN,4:06:47
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,20,Jesús Sánchez,MEX,4:07:14
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,21,Grzegorz Sudol,POL,4:07:48  SB
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,22,Miloš Bátovský,SVK,4:08:22
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,23,Nenad Filipović,SRB,4:12:11
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,24,Chris Erickson,AUS,4:13:00
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,25,Konstantinos Stefanopoulos,GRE,4:14:22
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,26,Augusto Cardoso,POR,4:14:38
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,27,Jorge Costa,POR,4:16:05
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,28,Igors Kozakevičs,LAT,4:19:43
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,29,Andrey Stepanchuk,BLR,4:23:30
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,30,Rafał Fedaczyński,POL,4:24:51
50 Kilometres Race Walk men,11th IAAF World Championships in Athletics,31,Kevin Eastler,USA,4:31:52
