event,event_name,position,athelete,country,mark
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",1,Hong LIU,CHN,1:32:53
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",2,Shijie QIEYANG,CHN,1:33:10
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",3,Liujing YANG,CHN,1:33:17
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",4,Erica SENA,BRA,1:33:36
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",5,Sandra Lorena ARENAS,COL,1:34:16
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",6,Kumiko OKADA,JPN,1:34:36
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",7,Nanako FUJII,JPN,1:34:50
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",8,María PÉREZ,ESP,1:35:43
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",9,Ana CABECINHA,POR,1:36:31
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",10,Jemima MONTAG,AUS,1:36:54
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",11,Saskia FEIGE,GER,1:37:14
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",12,Mirna ORTÍZ,GUA,1:37:32
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",13,Antonella PALMISANO,ITA,1:37:36  SB
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",14,Darya Paluektava,BLR,1:37:42
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",15,Raquel GONZÁLEZ,ESP,1:38:02
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",16,Yehualeye BELETEW,ETH,1:38:11
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",17,Valentina TRAPLETTI,ITA,1:38:22
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",18,Karla JARAMILLO,ECU,1:38:26
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",19,Anežka DRAHOTOVÁ,CZE,1:38:29
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",20,Nadiya Borovska,UKR,1:38:35  SB
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",21,Katarzyna ZDZIEBŁO,POL,1:38:44
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",22,Antigoni NTRISMPIOTI,GRE,1:38:56
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",23,Živilė VAICIUKEVIČIŪTĖ,LTU,1:39:26
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",24,Meryem BEKMEZ,TUR,1:39:36
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",25,Glenda MOREJÓN,ECU,1:39:38
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",26,Grace Wanjiru Njue,KEN,1:39:58
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",27,Alana BARBER,NZL,1:40:59
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",28,Angela CASTRO,BOL,1:41:15
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",29,Inna KASHYNA,UKR,1:41:44
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",30,Siu Nga CHING,HKG,1:42:55
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",31,Yana Smerdova,ANA,1:43:49
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",32,Valeria ORTUÑO,MEX,1:43:51
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",33,Laura GARCÍA-CARO,ESP,1:44:05
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",34,Rachel Seaman,CAN,1:45:40
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",35,Maria Michta-Coffey,USA,1:46:02  SB
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",36,Noelia VARGAS,CRC,1:46:30
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",37,Ilse GUERRERO,MEX,1:46:32
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",38,Mayra PÉREZ,GUA,1:46:42
20 Kilometres Race Walk women,"IAAF World Athletics Championships, DOHA 2019",39,Viktória MADARÁSZ,HUN,1:47:38
