event,event_name,position,athelete,country,mark
Pole Vault men,3rd IAAF World Championships in Athletics,1,Sergey Bubka,URS,5.95  CR
Pole Vault men,3rd IAAF World Championships in Athletics,2,István Bagyula,HUN,5.90
Pole Vault men,3rd IAAF World Championships in Athletics,3,Maksim Tarasov,URS,5.85
Pole Vault men,3rd IAAF World Championships in Athletics,4,Radion Gataullin,URS,5.85
Pole Vault men,3rd IAAF World Championships in Athletics,5,Peter Widén,SWE,5.75
Pole Vault men,3rd IAAF World Championships in Athletics,6,Tim Bright,USA,5.75
Pole Vault men,3rd IAAF World Championships in Athletics,7,Hermann Fehringer,AUT,5.60
Pole Vault men,3rd IAAF World Championships in Athletics,8,Thierry Vigneron,FRA,5.60
Pole Vault men,3rd IAAF World Championships in Athletics,9,Bernhard Zintl,GER,5.50
Pole Vault men,3rd IAAF World Championships in Athletics,10,Jean Galfione,FRA,5.40
Pole Vault men,3rd IAAF World Championships in Athletics,11,Doug Wood,CAN,5.40
Pole Vault men,3rd IAAF World Championships in Athletics,12,Galin Nikov,BUL,5.30
