event,event_name,position,athelete,country,mark
Marathon men,IAAF World Championships London 2017,1,Geoffrey Kirui,KEN,2:08:27  SB
Marathon men,IAAF World Championships London 2017,2,Tamirat TOLA,ETH,2:09:49
Marathon men,IAAF World Championships London 2017,3,Alphonce Felix Simbu,TAN,2:09:51
Marathon men,IAAF World Championships London 2017,4,Callum HAWKINS,GBR,2:10:17  PB
Marathon men,IAAF World Championships London 2017,5,Gideon Kipkemoi Kipketer,KEN,2:10:56
Marathon men,IAAF World Championships London 2017,6,Daniele Meucci,ITA,2:10:56  PB
Marathon men,IAAF World Championships London 2017,7,Yohanes Ghebregergis,ERI,2:12:07
Marathon men,IAAF World Championships London 2017,8,Daniel Kinyua,KEN,2:12:16
Marathon men,IAAF World Championships London 2017,9,Yuki Kawauchi,JPN,2:12:19
Marathon men,IAAF World Championships London 2017,10,Kentaro Nakamoto,JPN,2:12:41
Marathon men,IAAF World Championships London 2017,11,Solomon Mutai,UGA,2:13:29
Marathon men,IAAF World Championships London 2017,12,Ezekiel Jafary Ngimba,TAN,2:14:05
Marathon men,IAAF World Championships London 2017,13,Adbi Hakin ULAD,DEN,2:14:22  SB
Marathon men,IAAF World Championships London 2017,14,Kaan Kigen ÖZBILEN,TUR,2:14:29  SB
Marathon men,IAAF World Championships London 2017,15,Shumi DECHASA,BRN,2:15:08  SB
Marathon men,IAAF World Championships London 2017,16,Elkanah Kibet,USA,2:15:14
Marathon men,IAAF World Championships London 2017,17,Javier Guerra,ESP,2:15:22
Marathon men,IAAF World Championships London 2017,18,Igor OLEFIRENKO,UKR,2:15:34  SB
Marathon men,IAAF World Championships London 2017,19,Tsegaye Mekonnen,ETH,2:15:36
Marathon men,IAAF World Championships London 2017,20,Ernesto Andrés Zamora,URU,2:16:00  PB
Marathon men,IAAF World Championships London 2017,21,Desmond Mokgobu,RSA,2:16:14
Marathon men,IAAF World Championships London 2017,22,Mick Clohissey,IRL,2:16:21  SB
Marathon men,IAAF World Championships London 2017,23,Valentin Pfeil,AUT,2:16:28
Marathon men,IAAF World Championships London 2017,24,Remigijus KANČYS,LTU,2:16:34
Marathon men,IAAF World Championships London 2017,25,Derlys Ayala,PAR,2:16:37  SB
Marathon men,IAAF World Championships London 2017,26,Hiroto Inoue,JPN,2:16:54
Marathon men,IAAF World Championships London 2017,27,Ihor Russ,UKR,2:17:01  SB
Marathon men,IAAF World Championships London 2017,28,Thonakal Gopi,IND,2:17:13
Marathon men,IAAF World Championships London 2017,29,Mert  Girmalegesse,TUR,2:17:36
Marathon men,IAAF World Championships London 2017,30,Mohamed Reda EL AARABY,MAR,2:17:50
Marathon men,IAAF World Championships London 2017,31,Andrew Davies,GBR,2:17:59
Marathon men,IAAF World Championships London 2017,32,Mikael EKVALL,SWE,2:18:12  SB
Marathon men,IAAF World Championships London 2017,33,Pardon Ndhlovu,ZIM,2:18:37  SB
Marathon men,IAAF World Championships London 2017,34,Narandulam Munkhbayar,MGL,2:18:42  PB
Marathon men,IAAF World Championships London 2017,35,Namupala Reonard,NAM,2:18:51  SB
Marathon men,IAAF World Championships London 2017,36,Yuriy Rusyuk,UKR,2:18:54  SB
Marathon men,IAAF World Championships London 2017,37,Paulus Iiyambo,NAM,2:19:45
Marathon men,IAAF World Championships London 2017,38,Stephano Gwandu Huche,TAN,2:20:05
Marathon men,IAAF World Championships London 2017,39,Josh Griffiths,GBR,2:20:06
Marathon men,IAAF World Championships London 2017,40,Tiidrek NURME,EST,2:20:41  SB
Marathon men,IAAF World Championships London 2017,41,Ghebrezgiabhier Kibrom,ERI,2:21:22
Marathon men,IAAF World Championships London 2017,42,Robert Curtis,USA,2:21:22  SB
Marathon men,IAAF World Championships London 2017,43,Robert Chemonges,UGA,2:21:24
Marathon men,IAAF World Championships London 2017,44,Happy Ndacha Mchelenje,MAW,2:21:39  PB
Marathon men,IAAF World Championships London 2017,45,Jack Colreavy,AUS,2:21:44
Marathon men,IAAF World Championships London 2017,46,Byambajav Tseveenravdan,MGL,2:21:48
Marathon men,IAAF World Championships London 2017,47,Millen Matende,ZIM,2:21:52  SB
Marathon men,IAAF World Championships London 2017,48,Ser-Od BAT-OCHIR,MGL,2:21:55
Marathon men,IAAF World Championships London 2017,49,Leslie Encina,CHI,2:22:10
Marathon men,IAAF World Championships London 2017,50,Ignas BRASEVIČIUS,LTU,2:22:20  SB
Marathon men,IAAF World Championships London 2017,51,David NILSSON,SWE,2:22:53
Marathon men,IAAF World Championships London 2017,52,Roman FOSTI,EST,2:23:28  SB
Marathon men,IAAF World Championships London 2017,53,Thomas TOTH,CAN,2:23:47
Marathon men,IAAF World Championships London 2017,54,Manuel Cabrera,CHI,2:24:08
Marathon men,IAAF World Championships London 2017,55,Daviti Kharazishvili,GEO,2:24:24
Marathon men,IAAF World Championships London 2017,56,Segundo JAMI,ECU,2:24:28
Marathon men,IAAF World Championships London 2017,57,José Amado García,GUA,2:25:03
Marathon men,IAAF World Championships London 2017,58,Hyosu Kim,KOR,2:25:08
Marathon men,IAAF World Championships London 2017,59,Brad Milosevic,AUS,2:25:14
Marathon men,IAAF World Championships London 2017,60,David Carver,MRI,2:25:45  SB
Marathon men,IAAF World Championships London 2017,61,Girmaw AMARE,ISR,2:26:37
Marathon men,IAAF World Championships London 2017,62,Sean Hehir,IRL,2:27:33
Marathon men,IAAF World Championships London 2017,63,Seungyeop Yu,KOR,2:29:06
Marathon men,IAAF World Championships London 2017,64,Kwangsik Shin,KOR,2:29:52
Marathon men,IAAF World Championships London 2017,65,Rok Puhar,SLO,2:33:12
Marathon men,IAAF World Championships London 2017,66,Luis Alberto ORTA,VEN,2:33:42  SB
Marathon men,IAAF World Championships London 2017,67,Juan Carlos Trujillo,GUA,2:33:42  SB
Marathon men,IAAF World Championships London 2017,68,Luis Carlos Rivero,GUA,2:41:39
Marathon men,IAAF World Championships London 2017,69,Ricardo Ramos,MEX,2:41:50  SB
Marathon men,IAAF World Championships London 2017,70,Abraham Niyonkuru,BDI,2:42:27
