event,event_name,position,athelete,country,mark
Marathon women,5th IAAF World Championships in Athletics,1,Maria Manuela Machado,POR,2:25:39
Marathon women,5th IAAF World Championships in Athletics,2,Anuta Catuna,ROU,2:26:25
Marathon women,5th IAAF World Championships in Athletics,3,Ornella Ferrara,ITA,2:30:11
Marathon women,5th IAAF World Championships in Athletics,4,Malgorzata Sobanska,POL,2:31:10
Marathon women,5th IAAF World Championships in Athletics,5,Ritva Lemettinen-Melender,FIN,2:31:19
Marathon women,5th IAAF World Championships in Athletics,6,Mónica Pont,ESP,2:31:53
Marathon women,5th IAAF World Championships in Athletics,7,Linda Somers Smith,USA,2:32:12
Marathon women,5th IAAF World Championships in Athletics,8,Sonja Oberem,GER,2:32:17
Marathon women,5th IAAF World Championships in Athletics,9,Sachiyo Seiyama,JPN,2:33:07
Marathon women,5th IAAF World Championships in Athletics,10,Lidia Simon,ROU,2:33:18
Marathon women,5th IAAF World Championships in Athletics,11,Miki Igarashi,JPN,2:34:34
Marathon women,5th IAAF World Championships in Athletics,12,Yukari Komatsu,JPN,2:35:33
Marathon women,5th IAAF World Championships in Athletics,13,Kirsi Mattila,FIN,2:35:39
Marathon women,5th IAAF World Championships in Athletics,14,Jane Salumäe,EST,2:35:53
Marathon women,5th IAAF World Championships in Athletics,15,Kerryn McCann,AUS,2:36:29
Marathon women,5th IAAF World Championships in Athletics,16,Kim Jones,USA,2:37:06
Marathon women,5th IAAF World Championships in Athletics,17,Ingmarie Nilsson,SWE,2:37:17
Marathon women,5th IAAF World Championships in Athletics,18,Susan Mahony,AUS,2:37:38
Marathon women,5th IAAF World Championships in Athletics,19,Fatuma Roba,ETH,2:39:27
Marathon women,5th IAAF World Championships in Athletics,20,Nelly Glauser,SUI,2:40:42
Marathon women,5th IAAF World Championships in Athletics,21,María Luisa Muñoz,ESP,2:41:37
Marathon women,5th IAAF World Championships in Athletics,22,Trudi Thomson,GBR,2:41:42
Marathon women,5th IAAF World Championships in Athletics,23,Judit Földing-Nagy,HUN,2:42:03
Marathon women,5th IAAF World Championships in Athletics,24,Larisa Zyuz'ko,RUS,2:42:12
Marathon women,5th IAAF World Championships in Athletics,25,Cathy Shum,IRL,2:43:20
Marathon women,5th IAAF World Championships in Athletics,26,Nurten Tasdemir,TUR,2:44:36
Marathon women,5th IAAF World Championships in Athletics,27,Aurica Buia,ROU,2:45:13
Marathon women,5th IAAF World Championships in Athletics,28,Alison Rose,GBR,2:45:52
Marathon women,5th IAAF World Championships in Athletics,29,Nyla Carroll,NZL,2:50:25
Marathon women,5th IAAF World Championships in Athletics,30,Winnie Ng,HKG,3:01:08
Marathon women,5th IAAF World Championships in Athletics,31,Isabel Tum,GUA,3:02:02
Marathon women,5th IAAF World Championships in Athletics,32,Gilda Mendez,PAN,3:05:00
