event,event_name,position,athelete,country,mark
"10,000 Metres women",3rd IAAF World Championships in Athletics,1,Liz McColgan-Nuttall,GBR,31:14.31
"10,000 Metres women",3rd IAAF World Championships in Athletics,2,Huandi Zhong,CHN,31:35.08
"10,000 Metres women",3rd IAAF World Championships in Athletics,3,Xiuting Wang,CHN,31:35.99
"10,000 Metres women",3rd IAAF World Championships in Athletics,4,Kathrin Wessel,GER,31:38.96
"10,000 Metres women",3rd IAAF World Championships in Athletics,5,Lynn Jennings,USA,31:54.44
"10,000 Metres women",3rd IAAF World Championships in Athletics,6,Uta Pippig,GER,31:55.68
"10,000 Metres women",3rd IAAF World Championships in Athletics,7,Ingrid Kristiansen,NOR,32:10.75
"10,000 Metres women",3rd IAAF World Championships in Athletics,8,Derartu Tulu,ETH,32:16.55
"10,000 Metres women",3rd IAAF World Championships in Athletics,9,Jill Hunter,GBR,32:24.55
"10,000 Metres women",3rd IAAF World Championships in Athletics,10,Luchia Yishak,ETH,32:27.61
"10,000 Metres women",3rd IAAF World Championships in Athletics,11,Conceição Ferreira,POR,32:29.12
"10,000 Metres women",3rd IAAF World Championships in Athletics,12,Delilah Asiago,KEN,32:33.71
"10,000 Metres women",3rd IAAF World Championships in Athletics,13,Tatyana Pozdnyakova,URS,32:35.17
"10,000 Metres women",3rd IAAF World Championships in Athletics,14,Yongmei Wang,CHN,32:40.22
"10,000 Metres women",3rd IAAF World Championships in Athletics,15,Rosanna Munerotto,ITA,32:44.43
"10,000 Metres women",3rd IAAF World Championships in Athletics,16,Miki Igarashi,JPN,32:44.62
"10,000 Metres women",3rd IAAF World Championships in Athletics,17,Iulia Olteanu,ROU,32:53.57
"10,000 Metres women",3rd IAAF World Championships in Athletics,18,Carole Rouillard,CAN,32:58.77
"10,000 Metres women",3rd IAAF World Championships in Athletics,19,Annette Sergent-Palluy,FRA,33:01.92
"10,000 Metres women",3rd IAAF World Championships in Athletics,20,Izumi Maki,JPN,33:27.84
"10,000 Metres women",3rd IAAF World Championships in Athletics,21,Jane Wanjiku Ngotho,KEN,33:36.91
