event,event_name,position,athelete,country,mark
Triple Jump women,"World Athletics Championships, Oregon 2022",1,Yulimar ROJAS,VEN,15.47
Triple Jump women,"World Athletics Championships, Oregon 2022",2,Shanieka RICKETTS,JAM,14.89
Triple Jump women,"World Athletics Championships, Oregon 2022",3,Tori FRANKLIN,USA,14.72
Triple Jump women,"World Athletics Championships, Oregon 2022",4,Leyanis PÉREZ HERNÁNDEZ,CUB,14.70
Triple Jump women,"World Athletics Championships, Oregon 2022",5,Thea LAFOND,DMA,14.56
Triple Jump women,"World Athletics Championships, Oregon 2022",6,Keturah ORJI,USA,14.49
Triple Jump women,"World Athletics Championships, Oregon 2022",7,Kimberly WILLIAMS,JAM,14.29
Triple Jump women,"World Athletics Championships, Oregon 2022",8,Patrícia MAMONA,POR,14.29
Triple Jump women,"World Athletics Championships, Oregon 2022",9,Kristiina MÄKELÄ,FIN,14.18
Triple Jump women,"World Athletics Championships, Oregon 2022",10,Ana Lucia JOSE TIMA,DOM,14.13
Triple Jump women,"World Athletics Championships, Oregon 2022",11,Maryna BEKH-ROMANCHUK,UKR,13.91
Triple Jump women,"World Athletics Championships, Oregon 2022",12,Ackelia SMITH,JAM,13.90
