event,event_name,position,athelete,country,mark
Pole Vault women,IAAF World Championships London 2017,1,Katerina STEFANIDI,GRE,4.91
Pole Vault women,IAAF World Championships London 2017,2,Sandi MORRIS,USA,4.75
Pole Vault women,IAAF World Championships London 2017,3,Robeilys PEINADO,VEN,4.65
Pole Vault women,IAAF World Championships London 2017,3,Yarisley SILVA,CUB,4.65
Pole Vault women,IAAF World Championships London 2017,5,Lisa RYZIH,GER,4.65
Pole Vault women,IAAF World Championships London 2017,6,Holly BRADSHAW,GBR,4.65
Pole Vault women,IAAF World Championships London 2017,7,Alysha NEWMAN,CAN,4.65
Pole Vault women,IAAF World Championships London 2017,8,Olga MULLINA,ANA,4.55
Pole Vault women,IAAF World Championships London 2017,9,Eliza MCCARTNEY,NZL,4.55
Pole Vault women,IAAF World Championships London 2017,10,Angelica BENGTSSON,SWE,4.55
Pole Vault women,IAAF World Championships London 2017,11,Nicole Büchler,SUI,4.45
Pole Vault women,IAAF World Championships London 2017,12,Anicka NEWELL,CAN,4.45
