event,event_name,position,athelete,country,mark
Discus Throw men,11th IAAF World Championships in Athletics,1,Gerd Kanter,EST,68.94
Discus Throw men,11th IAAF World Championships in Athletics,2,Robert Harting,GER,66.68
Discus Throw men,11th IAAF World Championships in Athletics,3,Rutger Smith,NED,66.42
Discus Throw men,11th IAAF World Championships in Athletics,4,Virgilijus Alekna,LTU,65.24
Discus Throw men,11th IAAF World Championships in Athletics,5,Gábor Máté,HUN,64.71
Discus Throw men,11th IAAF World Championships in Athletics,6,Omar Ahmed El Ghazaly,EGY,64.58
Discus Throw men,11th IAAF World Championships in Athletics,7,Ehsan Hadadi,IRI,64.53
Discus Throw men,11th IAAF World Championships in Athletics,8,Aleksander Tammert,EST,64.33
Discus Throw men,11th IAAF World Championships in Athletics,9,Zoltán Kövágó,HUN,63.04
Discus Throw men,11th IAAF World Championships in Athletics,10,Mario Pestano,ESP,62.70
Discus Throw men,11th IAAF World Championships in Athletics,11,Rashid Shafi Al-Dosari,QAT,62.60
Discus Throw men,11th IAAF World Championships in Athletics,12,Piotr Małachowski,POL,60.77
