event,event_name,position,athelete,country,mark
5000 Metres men,7th IAAF World Championships in Athletics,1,Salah Hissou,MAR,12:58.13   CR
5000 Metres men,7th IAAF World Championships in Athletics,2,Benjamin Kipkoech Limo,KEN,12:58.72
5000 Metres men,7th IAAF World Championships in Athletics,3,Mohammed Mourhit,BEL,12:58.80
5000 Metres men,7th IAAF World Championships in Athletics,4,Brahim Lahlafi,MAR,12:59.09   PB
5000 Metres men,7th IAAF World Championships in Athletics,5,Daniel Komen,KEN,13:04.71
5000 Metres men,7th IAAF World Championships in Athletics,6,Fita Bayisa,ETH,13:13.86   SB
5000 Metres men,7th IAAF World Championships in Athletics,7,Hailu Mekonnen,ETH,13:18.97
5000 Metres men,7th IAAF World Championships in Athletics,8,Million Wolde,ETH,13:20.81
5000 Metres men,7th IAAF World Championships in Athletics,9,Bob Kennedy,USA,13:23.52
5000 Metres men,7th IAAF World Championships in Athletics,10,Pablo Olmedo,MEX,13:27.74
5000 Metres men,7th IAAF World Championships in Athletics,11,Manuel Pancorbo,ESP,13:32.12
5000 Metres men,7th IAAF World Championships in Athletics,12,Adam Goucher,USA,13:39.24
5000 Metres men,7th IAAF World Championships in Athletics,13,Isaac Viciosa,ESP,13:49.59
5000 Metres men,7th IAAF World Championships in Athletics,14,Mark Carroll,IRL,13:52.23
