event,event_name,position,athelete,country,mark
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,1,Daniel García Cordova,MEX,1:21:43
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,2,Mikhail Shchennikov,RUS,1:21:53
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,3,Mikhail Khmelnitskiy,BLR,1:22:01
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,4,Guohui Yu,CHN,1:22:57
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,5,Zewen Li,CHN,1:23:03
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,6,Yevgeniy Misyulya,BLR,1:23:10
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,7,Michele Didoni,ITA,1:23:14
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,8,Giovanni De Benedictis,ITA,1:23:33
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,9,Hatem Ghoula,TUN,1:23:49
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,10,Robert Ihly,GER,1:24:12
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,11,Alessandro Gandellini,ITA,1:24:24
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,12,Igor Kollár,SVK,1:24:37
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,13,Jefferson Pérez,ECU,1:24:46
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,14,Jacek Müller,POL,1:24:47
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,15,Joel Sánchez,MEX,1:24:48
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,16,Denis Langlois,FRA,1:25:27
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,17,Omar Zepeda,MEX,1:25:38
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,18,Nicholas A'Hern,AUS,1:25:46
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,19,Artur Meleshkevich,BLR,1:25:47
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,20,Sérgio Galdino,BRA,1:25:50
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,21,Roberto Oscal,GUA,1:26:20
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,22,Marco Giungi,ITA,1:26:23
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,23,Modris Liepinš,LAT,1:26:24
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,24,Jean-Olivier Brosseau,FRA,1:26:39
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,25,Sándor Urbanik,HUN,1:26:50
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,26,Gyula Dudás,HUN,1:27:17
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,27,José Urbano,POR,1:27:25
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,28,Miloš Holuša,CZE,1:27:27
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,29,Fedosei Ciumacenco,MDA,1:28:51
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,30,Luis García,GUA,1:28:51
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,31,Dion Russell,AUS,1:30:49
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,32,Róbert Valícek,SVK,1:31:28
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,33,Curt Clausen,USA,1:32:05
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,34,Valeriy Borissov,KAZ,1:32:32
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,35,Dimitrios Orfanopoulos,GRE,1:32:37
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,36,Fernando Vázquez,ESP,1:32:44
20 Kilometres Race Walk men,6th IAAF World Championships In Athletics,37,Chris Britz,RSA,1:34:02
