event,event_name,position,athelete,country,mark
Long Jump women,12th IAAF World Championships in Athletics,1,Brittney REESE,USA,7.10
Long Jump women,12th IAAF World Championships in Athletics,2,Karin Mey Melis,TUR,6.80
Long Jump women,12th IAAF World Championships in Athletics,3,Naide Gomes,POR,6.77
Long Jump women,12th IAAF World Championships in Athletics,4,Olga Kucherenko,RUS,6.77
Long Jump women,12th IAAF World Championships in Athletics,5,Shara PROCTOR,AIA,6.71
Long Jump women,12th IAAF World Championships in Athletics,6,Maurren Higa Maggi,BRA,6.68
Long Jump women,12th IAAF World Championships in Athletics,7,Ksenija BALTA,EST,6.62
Long Jump women,12th IAAF World Championships in Athletics,8,Brianna Glenn,USA,6.59
Long Jump women,12th IAAF World Championships in Athletics,9,Teresa Dobija,POL,6.58
Long Jump women,12th IAAF World Championships in Athletics,10,Nastassia MIRONCHYK-IVANOVA,BLR,6.29
