event,event_name,position,athelete,country,mark
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,1,Maurizio Damilano,ITA,1:19:37  CR
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,2,Mikhail Shchennikov,URS,1:19:46
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,3,Yevgeniy Misyulya,URS,1:20:22
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,4,Giovanni De Benedictis,ITA,1:20:29
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,5,Valentín Massana,ESP,1:20:29
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,6,Robert Ihly,GER,1:20:52
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,7,Walter Arena,ITA,1:21:01
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,8,Mingcai Li,CHN,1:21:15  AR
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,9,Thierry Toutain,FRA,1:21:22
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,10,Robert Korzeniowski,POL,1:21:32
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,11,Axel Noack,GER,1:21:35
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,12,Carlos Mercenário,MEX,1:21:37
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,13,Igor Kollár,TCH,1:21:44
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,14,Sándor Urbanik,HUN,1:21:57
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,15,Roman Mrázek,TCH,1:22:03
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,16,Ronald Weigel,GER,1:22:18
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,17,Pavol Blazek,TCH,1:22:34
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,18,José Urbano,POR,1:23:09
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,19,Hector Moreno,COL,1:23:27
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,20,Nicholas A'Hern,AUS,1:23:44
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,21,Miguel Angel Prieto,ESP,1:24:06
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,22,Tim Berrett,CAN,1:24:10
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,23,Vladimir Ostrovskiy,ISR,1:24:35
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,24,Marcelo Palma,BRA,1:24:54
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,25,Sérgio Galdino,BRA,1:25:20
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,26,Artur Shumak,URS,1:25:22
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,27,Ian McCombie,GBR,1:25:30
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,28,Gyula Dudás,HUN,1:25:52
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,29,Bobby O'Leary,IRL,1:29:28
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,30,Stefan Johansson,SWE,1:29:47
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,31,Tim Lewis,USA,1:30:55
20 Kilometres Race Walk men,3rd IAAF World Championships in Athletics,32,Santiago Fonseca,HON,1:38:36
