event,event_name,position,athelete,country,mark
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,1,Hartwig Gauder,GDR,3:40:53  CR
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,2,Ronald Weigel,GDR,3:41:30
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,3,Vyacheslav Ivanenko,URS,3:44:02
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,4,Raffaello Ducceschi,ITA,3:47:49
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,5,Martín Bermúdez,MEX,3:48:27
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,6,Sandro Bellucci,ITA,3:48:52
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,7,Pavol Szikora,TCH,3:49:44
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,8,Arturo Bravo,MEX,3:52:08
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,9,Andrés Marín,ESP,3:52:16
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,10,Godfried Dejonckheere,BEL,3:52:21
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,11,Raul González,MEX,3:53:30
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,12,Erling Andersen,NOR,3:55:52
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,13,François Lapointe,CAN,3:56:11
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,14,Thierry Toutain,FRA,3:56:34
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,15,José Pinto,POR,3:56:40
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,16,Carl Schueler,USA,3:57:09
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,17,Marco Evoniuk,USA,3:57:43
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,18,Pavol Blazek,TCH,3:58:43
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,19,Paul Blagg,GBR,3:59:55
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,20,Jan Cortenbach,NED,4:00:10
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,21,Takehiro Sonohara,JPN,4:00:11
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,22,Jim Heiring,USA,4:03:34
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,23,Alain Lemercier,FRA,4:09:53
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,24,Denis Terraz,FRA,4:10:55
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,25,Michael Harvey,AUS,4:11:04
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,26,William Sawall,AUS,4:14:25
50 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,27,Martin Archambault,CAN,4:26:03
