event,event_name,position,athelete,country,mark
Marathon women,2nd IAAF World Championships in Athletics,1,Rosa Mota,POR,2:25:17  CR
Marathon women,2nd IAAF World Championships in Athletics,2,Zoya Ivanova,URS,2:32:38
Marathon women,2nd IAAF World Championships in Athletics,3,Jocelyn Villeton,FRA,2:32:53
Marathon women,2nd IAAF World Championships in Athletics,4,Bente Moe,NOR,2:33:21
Marathon women,2nd IAAF World Championships in Athletics,5,Yelena Tsukhlo,URS,2:33:55
Marathon women,2nd IAAF World Championships in Athletics,6,Yekaterina Khramenkova,URS,2:34:23
Marathon women,2nd IAAF World Championships in Athletics,7,Nancy Ditz,USA,2:34:54
Marathon women,2nd IAAF World Championships in Athletics,8,Sinikka Keskitalo,FIN,2:35:16
Marathon women,2nd IAAF World Championships in Athletics,9,Karolina Szabó,HUN,2:36:18
Marathon women,2nd IAAF World Championships in Athletics,10,Miyuki Yamashita,JPN,2:36:55
Marathon women,2nd IAAF World Championships in Athletics,11,Angie Pain-Hulley,GBR,2:38:12
Marathon women,2nd IAAF World Championships in Athletics,12,Antonella Bizioli,ITA,2:38:52
Marathon women,2nd IAAF World Championships in Athletics,13,Mercedes Calleja,ESP,2:38:58
Marathon women,2nd IAAF World Championships in Athletics,14,Uta Pippig,GDR,2:39:30
Marathon women,2nd IAAF World Championships in Athletics,15,Agnes Pardaens,BEL,2:39:52
Marathon women,2nd IAAF World Championships in Athletics,16,Odette Lapierre,CAN,2:40:20
Marathon women,2nd IAAF World Championships in Athletics,17,Paula Fudge,GBR,2:42:42
Marathon women,2nd IAAF World Championships in Athletics,18,Genoveva Eichenmann,SUI,2:43:07
Marathon women,2nd IAAF World Championships in Athletics,19,Maria Luisa Irizar,ESP,2:43:54
Marathon women,2nd IAAF World Championships in Athletics,20,Emma Scaunich,ITA,2:44:32
Marathon women,2nd IAAF World Championships in Athletics,21,Evy Palm,SWE,2:44:41
Marathon women,2nd IAAF World Championships in Athletics,22,Veronique Marot,GBR,2:45:02
Marathon women,2nd IAAF World Championships in Athletics,23,Gabriela Wolf,FRG,2:45:13
Marathon women,2nd IAAF World Championships in Athletics,24,Christine Kennedy,IRL,2:45:47
Marathon women,2nd IAAF World Championships in Athletics,25,Hazel Stewart,NZL,2:48:41
Marathon women,2nd IAAF World Championships in Athletics,26,Eriko Asai,JPN,2:48:44
Marathon women,2nd IAAF World Championships in Athletics,27,Marcianne Mukamurenzi,RWA,2:49:38
Marathon women,2nd IAAF World Championships in Athletics,28,Rita Borralho,POR,2:52:26
Marathon women,2nd IAAF World Championships in Athletics,29,Dorothy Goertzen,CAN,2:53:11
Marathon women,2nd IAAF World Championships in Athletics,30,Cornelia Melis,ARU,2:59:31
Marathon women,2nd IAAF World Championships in Athletics,31,Gina Coello,HON,3:01:53
Marathon women,2nd IAAF World Championships in Athletics,32,Maria del Pilar Menendez,GUA,3:16:20
Marathon women,2nd IAAF World Championships in Athletics,33,Juli Ogbourn,GUM,3:50:56
