event,event_name,position,athelete,country,mark
Discus Throw men,5th IAAF World Championships in Athletics,1,Lars Riedel,GER,68.76
Discus Throw men,5th IAAF World Championships in Athletics,2,Vladimir Dubrovshchik,BLR,65.98
Discus Throw men,5th IAAF World Championships in Athletics,3,Vasili Kaptyukh,BLR,65.88
Discus Throw men,5th IAAF World Championships in Athletics,4,Attila Horváth,HUN,65.72
Discus Throw men,5th IAAF World Championships in Athletics,5,Jürgen Schult,GER,64.44
Discus Throw men,5th IAAF World Championships in Athletics,6,Adewale Olukoju,NGR,63.66
Discus Throw men,5th IAAF World Championships in Athletics,7,Alexis Elizalde,CUB,63.28
Discus Throw men,5th IAAF World Championships in Athletics,8,Dmitriy Shevchenko,RUS,63.18
Discus Throw men,5th IAAF World Championships in Athletics,9,Robert Weir,GBR,63.14
Discus Throw men,5th IAAF World Championships in Athletics,10,John Godina,USA,60.84
Discus Throw men,5th IAAF World Championships in Athletics,11,Mike Buncic,USA,60.24
Discus Throw men,5th IAAF World Championships in Athletics,12,Stefan Fernholm,SWE,59.52
