event,event_name,position,athelete,country,mark
Marathon men,9th IAAF World Championships in Athletics,1,Jaouad Gharib,MAR,2:08:31  CR
Marathon men,9th IAAF World Championships in Athletics,2,Julio Rey,ESP,2:08:38
Marathon men,9th IAAF World Championships in Athletics,3,Stefano Baldini,ITA,2:09:14
Marathon men,9th IAAF World Championships in Athletics,4,Alberto Chaíça,POR,2:09:25  PB
Marathon men,9th IAAF World Championships in Athletics,5,Shigeru Aburaya,JPN,2:09:26  SB
Marathon men,9th IAAF World Championships in Athletics,6,Daniele Caimmi,ITA,2:09:29  SB
Marathon men,9th IAAF World Championships in Athletics,7,Ian Syster,RSA,2:10:17
Marathon men,9th IAAF World Championships in Athletics,8,Michael Kosgey Rotich,KEN,2:10:35
Marathon men,9th IAAF World Championships in Athletics,9,Hendrick Ramaala,RSA,2:10:37
Marathon men,9th IAAF World Championships in Athletics,10,Atsushi Sato,JPN,2:10:38
Marathon men,9th IAAF World Championships in Athletics,11,Bong-ju Lee,KOR,2:10:38
Marathon men,9th IAAF World Championships in Athletics,12,Tsuyoshi Ogata,JPN,2:10:39  SB
Marathon men,9th IAAF World Championships in Athletics,13,Rachid Ghanmouni,MAR,2:10:56  PB
Marathon men,9th IAAF World Championships in Athletics,14,Viktor Röthlin,SUI,2:11:14
Marathon men,9th IAAF World Championships in Athletics,15,Samson Ramadhani,TAN,2:11:21
Marathon men,9th IAAF World Championships in Athletics,16,José Manuel Martínez,ESP,2:11:31
Marathon men,9th IAAF World Championships in Athletics,17,Lee Troop,AUS,2:11:46
Marathon men,9th IAAF World Championships in Athletics,18,Rachid Ziar,ALG,2:11:58  SB
Marathon men,9th IAAF World Championships in Athletics,19,Ambesse Tolosa,ETH,2:12:19  SB
Marathon men,9th IAAF World Championships in Athletics,20,Luc Krotwaar,NED,2:12:28  SB
Marathon men,9th IAAF World Championships in Athletics,21,Koji Shimizu,JPN,2:13:19
Marathon men,9th IAAF World Championships in Athletics,22,Alberico Di Cecco,ITA,2:13:36
Marathon men,9th IAAF World Championships in Athletics,23,Ruggero Pertile,ITA,2:13:45
Marathon men,9th IAAF World Championships in Athletics,24,Nikólaos Poliás,GRE,2:13:53  PB
Marathon men,9th IAAF World Championships in Athletics,25,Larbi Zeroual,FRA,2:14:29
Marathon men,9th IAAF World Championships in Athletics,26,Ashebir Demissie,ETH,2:14:32
Marathon men,9th IAAF World Championships in Athletics,27,Asaf Bimro,ISR,2:14:52  NR
Marathon men,9th IAAF World Championships in Athletics,28,Juan Carlos Cardona,COL,2:14:52
Marathon men,9th IAAF World Championships in Athletics,29,Joachim Nshimirimana,BDI,2:14:57  SB
Marathon men,9th IAAF World Championships in Athletics,30,Gert Thys,RSA,2:15:00
Marathon men,9th IAAF World Championships in Athletics,31,Al Mustapha Riyadh,BRN,2:15:20  NR
Marathon men,9th IAAF World Championships in Athletics,32,Kevin Collins,USA,2:15:38
Marathon men,9th IAAF World Championships in Athletics,33,Karl Johan Rasmussen,NOR,2:16:00  SB
Marathon men,9th IAAF World Championships in Athletics,34,Abdelhakim Bagy,FRA,2:16:06
Marathon men,9th IAAF World Championships in Athletics,35,Andrew Letherby,AUS,2:16:12  SB
Marathon men,9th IAAF World Championships in Athletics,36,Antoni Bernadó,AND,2:16:19
Marathon men,9th IAAF World Championships in Athletics,37,Ahmed Adam Saleh,QAT,2:16:31  NR
Marathon men,9th IAAF World Championships in Athletics,38,Khalid Skah,MAR,2:16:34  PB
Marathon men,9th IAAF World Championships in Athletics,39,Clinton Verran,USA,2:16:42
Marathon men,9th IAAF World Championships in Athletics,40,Myongseung Lee,KOR,2:16:46
Marathon men,9th IAAF World Championships in Athletics,41,Roderic de Highden,AUS,2:16:56
Marathon men,9th IAAF World Championships in Athletics,42,Philippe Rémond,FRA,2:17:35  SB
Marathon men,9th IAAF World Championships in Athletics,43,Dawit Tefera,ETH,2:17:53
