event,event_name,position,athelete,country,mark
High Jump men,12th IAAF World Championships in Athletics,1,Yaroslav Rybakov,RUS,2.32
High Jump men,12th IAAF World Championships in Athletics,2,Kyriakos Ioannou,CYP,2.32
High Jump men,12th IAAF World Championships in Athletics,3,Sylwester Bednarek,POL,2.32
High Jump men,12th IAAF World Championships in Athletics,3,Raul Spank,GER,2.32
High Jump men,12th IAAF World Championships in Athletics,5,Linus Thörnblad,SWE,2.23
High Jump men,12th IAAF World Championships in Athletics,5,Mickael Hanany,FRA,2.23
High Jump men,12th IAAF World Championships in Athletics,5,Jaroslav Bába,CZE,2.23
High Jump men,12th IAAF World Championships in Athletics,5,Martijn Nuyens,NED,2.23
High Jump men,12th IAAF World Championships in Athletics,9,Andra Manson,USA,2.23
High Jump men,12th IAAF World Championships in Athletics,10,Ivan Ukhov,RUS,2.23
High Jump men,12th IAAF World Championships in Athletics,11,Giulio Ciotti,ITA,2.23
High Jump men,12th IAAF World Championships in Athletics,11,Keith Moffatt,USA,2.23
High Jump men,12th IAAF World Championships in Athletics,13,Kabelo Kgosiemang,BOT,2.18
