event,event_name,position,athelete,country,mark
Pole Vault women,15th IAAF World Championships,1,Yarisley SILVA,CUB,4.90
Pole Vault women,15th IAAF World Championships,2,Fabiana Murer,BRA,4.85
Pole Vault women,15th IAAF World Championships,3,Nikoleta KYRIAKOPOULOU,GRE,4.80
Pole Vault women,15th IAAF World Championships,4,Angelica BENGTSSON,SWE,4.70
Pole Vault women,15th IAAF World Championships,4,Sandi MORRIS,USA,4.70
Pole Vault women,15th IAAF World Championships,4,Jennifer SUHR,USA,4.70
Pole Vault women,15th IAAF World Championships,7,Holly BRADSHAW,GBR,4.70
Pole Vault women,15th IAAF World Championships,8,Martina Strutz,GER,4.60
Pole Vault women,15th IAAF World Championships,9,Ling LI,CHN,4.60
Pole Vault women,15th IAAF World Championships,10,Minna Nikkanen,FIN,4.60
Pole Vault women,15th IAAF World Championships,11,Alana Boyd,AUS,4.60
Pole Vault women,15th IAAF World Championships,12,Lisa RYZIH,GER,4.60
