event,event_name,position,athelete,country,mark
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,40,Guangxing Li,CHN,1:31:02
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,41,Ian McCombie,GBR,1:31:14
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,42,Chand Ram,IND,1:31:32
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,43,Shaohong Jiang,CHN,1:31:43
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,44,Petri Makela,FIN,1:32:21
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,45,Benamar Kachkouche,ALG,1:32:33
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,46,Takehiro Sonohara,JPN,1:33:45
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,47,Sergio Gutierrez,CRC,1:33:59
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,48,Joseph Martens,BEL,1:34:39
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,49,Santiago Fonseca,HON,1:35:07
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,50,Shane Donelly,NZL,1:35:21
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,51,Osvaldo Morejon,BOL,1:36:37
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,52,Per Nielsen,DEN,1:38:52
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,53,Stefano Casali,SMR,1:39:41
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,54,Nadarajan Rengasamy,SGP,1:51:35
20 Kilometres Race Walk men,1st IAAF World Championships in Athletics,55,Uaongo Areai,COK,2:05:13
