event,event_name,position,athelete,country,mark
High Jump men,10th IAAF World Championships in Athletics,1,Yuriy Krimarenko,UKR,2.32
High Jump men,10th IAAF World Championships in Athletics,2,Víctor Moya,CUB,2.29
High Jump men,10th IAAF World Championships in Athletics,2,Yaroslav Rybakov,RUS,2.29
High Jump men,10th IAAF World Championships in Athletics,4,Mark Boswell,CAN,2.29
High Jump men,10th IAAF World Championships in Athletics,5,Jaroslav Bába,CZE,2.29
High Jump men,10th IAAF World Championships in Athletics,5,Nicola Ciotti,ITA,2.29
High Jump men,10th IAAF World Championships in Athletics,7,Stefan Holm,SWE,2.29
High Jump men,10th IAAF World Championships in Athletics,8,Vyacheslav Voronin,RUS,2.29
High Jump men,10th IAAF World Championships in Athletics,9,Dragutin Topic,SCG,2.25
High Jump men,10th IAAF World Championships in Athletics,10,Kyriakos Ioannou,CYP,2.25
High Jump men,10th IAAF World Championships in Athletics,11,Matt Hemingway,USA,2.20
High Jump men,10th IAAF World Championships in Athletics,11,Oskari Frösén,FIN,2.20
High Jump men,10th IAAF World Championships in Athletics,13,Andriy Sokolovskyy,UKR,2.20
