event,event_name,position,athelete,country,mark
3000 Metres women,1st IAAF World Championships in Athletics,1,Mary Slaney,USA,8:34.62
3000 Metres women,1st IAAF World Championships in Athletics,2,Brigitte Kraus,FRG,8:35.11
3000 Metres women,1st IAAF World Championships in Athletics,3,Tatyana Kazankina,URS,8:35.13
3000 Metres women,1st IAAF World Championships in Athletics,4,Svetlana Ulmasova,URS,8:35.55
3000 Metres women,1st IAAF World Championships in Athletics,5,Wendy Sly,GBR,8:37.06
3000 Metres women,1st IAAF World Championships in Athletics,6,Agnese Possamai,ITA,8:37.96  NR
3000 Metres women,1st IAAF World Championships in Athletics,7,Jane Furniss-Shields,GBR,8:45.69
3000 Metres women,1st IAAF World Championships in Athletics,8,Natalya Artyomova,URS,8:47.98
3000 Metres women,1st IAAF World Championships in Athletics,9,Aurora Cunha,POR,8:50.20
3000 Metres women,1st IAAF World Championships in Athletics,10,Lynn Kanuka-Williams,CAN,8:50.20
3000 Metres women,1st IAAF World Championships in Athletics,11,Cornelia Bürki,SUI,8:53.85
3000 Metres women,1st IAAF World Championships in Athletics,12,Eva Ernström,SWE,8:57.59
3000 Metres women,1st IAAF World Championships in Athletics,13,Christine Benning,GBR,8:58.01
3000 Metres women,1st IAAF World Championships in Athletics,14,Lorraine Moller,NZL,9:02.19
3000 Metres women,1st IAAF World Championships in Athletics,15,Alison Wiley,CAN,9:15.35
