event,event_name,position,athelete,country,mark
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,1,Maurizio Damilano,ITA,1:20:45  CR
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,2,Jozef Pribilinec,TCH,1:21:07
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,3,José Marín,ESP,1:21:24
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,4,Viktor Mostovik,URS,1:21:53
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,5,Carlo Mattioli,ITA,1:22:53
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,6,Roman Mrázek,TCH,1:23:01
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,7,Jean-Claude Corre,FRA,1:23:38
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,8,Querubín Moreno,COL,1:23:42
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,9,Ian McCombie,GBR,1:23:51
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,10,Reima Salonen,FIN,1:24:14
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,11,Pavol Blazek,TCH,1:24:37
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,12,Andrew Jachno,AUS,1:24:46
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,13,Martial Fesselier,FRA,1:24:51
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,14,Dominique Guébey,FRA,1:25:01
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,15,Erling Andersen,NOR,1:25:08
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,16,José Urbano,POR,1:25:10
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,17,Jan Staaf,SWE,1:25:12
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,18,José Pinto,POR,1:25:24
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,19,Tim Lewis,USA,1:26:00
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,20,Ricardo Pueyo,ESP,1:26:09
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,21,Ray Sharp,USA,1:27:06
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,22,Sándor Urbanik,HUN,1:27:24
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,23,Stefan Johansson,SWE,1:27:27
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,24,Simon Baker,AUS,1:27:32
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,25,Francisco Vargas,COL,1:27:33
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,26,Anatoliy Gorshkov,URS,1:27:34
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,27,Miguel Angel Prieto,ESP,1:27:40
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,28,Wolfgang Wiedemann,FRG,1:28:07
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,29,Gary Morgan,USA,1:28:08
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,30,Vesa Puukari,FIN,1:28:29
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,31,Carlos Ramones,VEN,1:28:40
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,32,Santiago Fonseca,HON,1:28:44
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,33,François Lapointe,CAN,1:29:22
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,34,Christopher Maddocks,GBR,1:32:36
20 Kilometres Race Walk men,2nd IAAF World Championships in Athletics,35,Abdelouaheb Ferguène,ALG,1:34:26
