event,event_name,position,athelete,country,mark
Discus Throw women,15th IAAF World Championships,1,Denia Caballero,CUB,69.28
Discus Throw women,15th IAAF World Championships,2,Sandra Perković,CRO,67.39
Discus Throw women,15th IAAF World Championships,3,Nadine Müller,GER,65.53
Discus Throw women,15th IAAF World Championships,4,Yaimé Pérez,CUB,65.46
Discus Throw women,15th IAAF World Championships,5,Julia Harting,GER,63.88
Discus Throw women,15th IAAF World Championships,6,Dani Stevens,AUS,63.14
Discus Throw women,15th IAAF World Championships,7,Shanice Craft,GER,63.10
Discus Throw women,15th IAAF World Championships,8,Xinyue Su,CHN,62.90
Discus Throw women,15th IAAF World Championships,9,Whitney Ashley,USA,61.05
Discus Throw women,15th IAAF World Championships,10,Mélina Robert-Michon,FRA,60.92
Discus Throw women,15th IAAF World Championships,11,Gia Lewis-Smallwood,USA,60.55
Discus Throw women,15th IAAF World Championships,12,Nataliya Semenova,UKR,59.54
