event,event_name,position,athelete,country,mark
Discus Throw women,14th IAAF World Championships,1,Sandra Perković,CRO,67.99
Discus Throw women,14th IAAF World Championships,2,Mélina Robert-Michon,FRA,66.28
Discus Throw women,14th IAAF World Championships,3,Yarelys Barrios,CUB,64.96
Discus Throw women,14th IAAF World Championships,4,Nadine Müller,GER,64.47
Discus Throw women,14th IAAF World Championships,5,Gia Lewis-Smallwood,USA,64.23
Discus Throw women,14th IAAF World Championships,6,Jian Tan,CHN,63.34
Discus Throw women,14th IAAF World Championships,7,Zaneta Glanc,POL,62.90
Discus Throw women,14th IAAF World Championships,8,Denia Caballero,CUB,62.80
Discus Throw women,14th IAAF World Championships,9,Zinaida Sendriute,LTU,62.54
Discus Throw women,14th IAAF World Championships,10,Dani Stevens,AUS,62.42
Discus Throw women,14th IAAF World Championships,11,Yaimé Pérez,CUB,62.39
Discus Throw women,14th IAAF World Championships,12,Rocío Comba,ARG,59.83
