event,event_name,position,athelete,country,mark
Javelin Throw men,3rd IAAF World Championships in Athletics,1,Kimmo Kinnunen,FIN,90.82
Javelin Throw men,3rd IAAF World Championships in Athletics,2,Seppo Räty,FIN,88.12
Javelin Throw men,3rd IAAF World Championships in Athletics,3,Vladimir Sasimovich,URS,87.08
Javelin Throw men,3rd IAAF World Championships in Athletics,4,Gavin Lovegrove,NZL,84.24
Javelin Throw men,3rd IAAF World Championships in Athletics,5,Mick Hill,GBR,84.12
Javelin Throw men,3rd IAAF World Championships in Athletics,6,Sigurdur Einarsson,ISL,83.46
Javelin Throw men,3rd IAAF World Championships in Athletics,7,Dag Wennlund,SWE,81.14
Javelin Throw men,3rd IAAF World Championships in Athletics,8,Patrik Bodén,SWE,78.58
Javelin Throw men,3rd IAAF World Championships in Athletics,9,Einar Vilhjálmsson,ISL,77.28
Javelin Throw men,3rd IAAF World Championships in Athletics,10,Vadim Bavikin,ISR,77.18
Javelin Throw men,3rd IAAF World Championships in Athletics,11,Peter Blank,GER,72.62
Javelin Throw men,3rd IAAF World Championships in Athletics,12,Raymond Hecht,GER,70.58
