event,event_name,position,athelete,country,mark
Marathon women,13th IAAF World Championships in Athletics,1,Edna Ngeringwony Kiplagat,KEN,2:28:43
Marathon women,13th IAAF World Championships in Athletics,2,Priscah Jeptoo,KEN,2:29:00
Marathon women,13th IAAF World Championships in Athletics,3,Sharon Jemutai Cherop,KEN,2:29:14  SB
Marathon women,13th IAAF World Championships in Athletics,4,Bezunesh Bekele,ETH,2:29:21
Marathon women,13th IAAF World Championships in Athletics,5,Yukiko Akaba,JPN,2:29:35
Marathon women,13th IAAF World Championships in Athletics,6,Xiaolin Zhu,CHN,2:29:58
Marathon women,13th IAAF World Championships in Athletics,7,Isabellah Andersson,SWE,2:30:13
Marathon women,13th IAAF World Championships in Athletics,8,Jiali Wang,CHN,2:30:25
Marathon women,13th IAAF World Championships in Athletics,9,Marisa Barros,POR,2:30:29
Marathon women,13th IAAF World Championships in Athletics,10,Remi Nakazato,JPN,2:30:52
Marathon women,13th IAAF World Championships in Athletics,11,Rong Chen,CHN,2:31:11
Marathon women,13th IAAF World Championships in Athletics,12,Aberu Kebede,ETH,2:31:22
Marathon women,13th IAAF World Championships in Athletics,13,Irene Jerotich Kosgei,KEN,2:31:29  SB
Marathon women,13th IAAF World Championships in Athletics,14,Atsede Baysa,ETH,2:31:37
Marathon women,13th IAAF World Championships in Athletics,15,Chaofeng Jia,CHN,2:31:58
Marathon women,13th IAAF World Championships in Athletics,16,Tera Moody,USA,2:32:04  SB
Marathon women,13th IAAF World Championships in Athletics,17,Yoshimi Ozaki,JPN,2:32:31
Marathon women,13th IAAF World Championships in Athletics,18,Azusa Nojiri,JPN,2:33:42
Marathon women,13th IAAF World Championships in Athletics,19,Lishan Dula,BRN,2:33:47
Marathon women,13th IAAF World Championships in Athletics,20,Olena Burkovska,UKR,2:34:21
Marathon women,13th IAAF World Championships in Athletics,21,Mai Ito,JPN,2:35:16
Marathon women,13th IAAF World Championships in Athletics,22,Margarita Plaksina,RUS,2:35:39
Marathon women,13th IAAF World Championships in Athletics,23,Susan Partridge,GBR,2:35:57
Marathon women,13th IAAF World Championships in Athletics,24,Diana Lobacevske,LTU,2:36:05  SB
Marathon women,13th IAAF World Championships in Athletics,25,Xueqin Wang,CHN,2:36:10
Marathon women,13th IAAF World Championships in Athletics,26,Lisa Christina Nemec,CRO,2:36:41
Marathon women,13th IAAF World Championships in Athletics,27,Seongeun Kim,KOR,2:37:05  SB
Marathon women,13th IAAF World Championships in Athletics,28,Caroline Rotich,KEN,2:37:07  SB
Marathon women,13th IAAF World Championships in Athletics,29,Kathy Newberry,USA,2:37:28  SB
Marathon women,13th IAAF World Championships in Athletics,30,René Kalmer,RSA,2:38:16
Marathon women,13th IAAF World Championships in Athletics,31,Alisa McKaig,USA,2:38:23  SB
Marathon women,13th IAAF World Championships in Athletics,32,Tetyana Holovchenko,UKR,2:39:25  SB
Marathon women,13th IAAF World Championships in Athletics,33,Sook-Jung Lee,KOR,2:40:23
Marathon women,13th IAAF World Championships in Athletics,34,Yunhee Chung,KOR,2:42:28
Marathon women,13th IAAF World Championships in Athletics,35,Annerien Van Schalkwyk,RSA,2:43:59  SB
Marathon women,13th IAAF World Championships in Athletics,36,Colleen De Reuck,USA,2:44:35  SB
Marathon women,13th IAAF World Championships in Athletics,37,Otgonbayar Luvsanlundeg,MGL,2:45:58
Marathon women,13th IAAF World Championships in Athletics,38,Zoila Gómez,USA,2:46:44  SB
Marathon women,13th IAAF World Championships in Athletics,39,Judith Toribio,PER,2:47:21
Marathon women,13th IAAF World Championships in Athletics,40,Alyson Dixon,GBR,2:50:51
Marathon women,13th IAAF World Championships in Athletics,41,Jun-Sook Park,KOR,3:03:35
Marathon women,13th IAAF World Championships in Athletics,42,Bo-ra Choi,KOR,3:10:06
Marathon women,13th IAAF World Championships in Athletics,43,Moleboheng Mafata,LES,3:28:30  SB
Marathon women,13th IAAF World Championships in Athletics,44,Shariska Winterdal,ARU,3:49:49  SB
