event,event_name,position,athelete,country,mark
20 Kilometres Race Walk men,15th IAAF World Championships,1,Miguel Ángel López,ESP,1:19:14  PB
20 Kilometres Race Walk men,15th IAAF World Championships,2,Zhen Wang,CHN,1:19:29
20 Kilometres Race Walk men,15th IAAF World Championships,3,Benjamin Thorne,CAN,1:19:57  NR
20 Kilometres Race Walk men,15th IAAF World Championships,4,Igor Glavan,UKR,1:20:29  SB
20 Kilometres Race Walk men,15th IAAF World Championships,5,Zelin Cai,CHN,1:20:42
20 Kilometres Race Walk men,15th IAAF World Championships,6,Caio Bonfim,BRA,1:20:44  SB
20 Kilometres Race Walk men,15th IAAF World Championships,7,Eider Arévalo,COL,1:21:13
20 Kilometres Race Walk men,15th IAAF World Championships,8,Dane Bird-Smith,AUS,1:21:37
20 Kilometres Race Walk men,15th IAAF World Championships,9,Ding Chen,CHN,1:21:39
20 Kilometres Race Walk men,15th IAAF World Championships,10,Hyunsub Kim,KOR,1:21:40
20 Kilometres Race Walk men,15th IAAF World Championships,11,Lebogang Shange,RSA,1:21:43  NR
20 Kilometres Race Walk men,15th IAAF World Championships,12,Evan Dunfee,CAN,1:21:48  SB
20 Kilometres Race Walk men,15th IAAF World Championships,13,Isamu Fujisawa,JPN,1:21:51
20 Kilometres Race Walk men,15th IAAF World Championships,14,Iñaki Gómez,CAN,1:21:55  SB
20 Kilometres Race Walk men,15th IAAF World Championships,15,Eder Sánchez,MEX,1:21:56  SB
20 Kilometres Race Walk men,15th IAAF World Championships,16,Álvaro Martín,ESP,1:22:04
20 Kilometres Race Walk men,15th IAAF World Championships,17,Quentin Rew,NZL,1:22:18  SB
20 Kilometres Race Walk men,15th IAAF World Championships,18,Hagen Pohle,GER,1:22:29
20 Kilometres Race Walk men,15th IAAF World Championships,19,Massimo Stano,ITA,1:22:53
20 Kilometres Race Walk men,15th IAAF World Championships,20,Giorgio Rubino,ITA,1:23:23
20 Kilometres Race Walk men,15th IAAF World Championships,21,Ruslan Dmytrenko,UKR,1:23:37
20 Kilometres Race Walk men,15th IAAF World Championships,22,José Leonardo Montaña,COL,1:23:53
20 Kilometres Race Walk men,15th IAAF World Championships,23,Dzianis Simanovich,BLR,1:23:54
20 Kilometres Race Walk men,15th IAAF World Championships,24,Tom Bosworth,GBR,1:23:58
20 Kilometres Race Walk men,15th IAAF World Championships,25,Alexandros Papamichail,GRE,1:24:11
20 Kilometres Race Walk men,15th IAAF World Championships,26,Jared Tallent,AUS,1:24:19
20 Kilometres Race Walk men,15th IAAF World Championships,27,Federico Tontodonati,ITA,1:24:33
20 Kilometres Race Walk men,15th IAAF World Championships,28,Horació Nava,MEX,1:24:40  SB
20 Kilometres Race Walk men,15th IAAF World Championships,29,Diego García,ESP,1:24:52
20 Kilometres Race Walk men,15th IAAF World Championships,30,Georgiy Sheiko,KAZ,1:24:58
20 Kilometres Race Walk men,15th IAAF World Championships,31,Julio César Salazar,MEX,1:24:58
20 Kilometres Race Walk men,15th IAAF World Championships,32,Chris Erickson,AUS,1:25:15
20 Kilometres Race Walk men,15th IAAF World Championships,33,Kevin Campion,FRA,1:25:16
20 Kilometres Race Walk men,15th IAAF World Championships,34,Nils Brembach,GER,1:25:21
20 Kilometres Race Walk men,15th IAAF World Championships,35,Gurmeet Singh,IND,1:25:22
20 Kilometres Race Walk men,15th IAAF World Championships,36,João Vieira,POR,1:25:49
20 Kilometres Race Walk men,15th IAAF World Championships,37,José Mauricio Arteaga,ECU,1:25:50
20 Kilometres Race Walk men,15th IAAF World Championships,38,Christopher Linke,GER,1:26:10
20 Kilometres Race Walk men,15th IAAF World Championships,39,Ivan Losev,UKR,1:26:32
20 Kilometres Race Walk men,15th IAAF World Championships,40,Ato Ibañez,SWE,1:26:34
20 Kilometres Race Walk men,15th IAAF World Championships,41,Chandan Singh,IND,1:26:40
20 Kilometres Race Walk men,15th IAAF World Championships,42,Juan Manuel Cano,ARG,1:27:10
20 Kilometres Race Walk men,15th IAAF World Championships,43,Marco Antonio Rodríguez,BOL,1:27:15
20 Kilometres Race Walk men,15th IAAF World Championships,44,Anton Kučmín,SVK,1:27:46
20 Kilometres Race Walk men,15th IAAF World Championships,45,Byeongkwang Choe,KOR,1:28:01
20 Kilometres Race Walk men,15th IAAF World Championships,46,Richard Vargas,VEN,1:28:18
20 Kilometres Race Walk men,15th IAAF World Championships,47,Eiki Takahashi,JPN,1:28:30
20 Kilometres Race Walk men,15th IAAF World Championships,48,José María Raymundo,GUA,1:29:01
20 Kilometres Race Walk men,15th IAAF World Championships,49,Yerko Araya,CHI,1:29:12
20 Kilometres Race Walk men,15th IAAF World Championships,50,Kenny Martín Pérez,COL,1:29:31
