event,event_name,position,athelete,country,mark
Marathon women,15th IAAF World Championships,1,Mare Dibaba,ETH,2:27:35
Marathon women,15th IAAF World Championships,2,Helah Jelagat Kiprop,KEN,2:27:36
Marathon women,15th IAAF World Championships,3,Eunice Jepkirui Kirwa,BRN,2:27:39
Marathon women,15th IAAF World Championships,4,Jemima Jelagat Sumgong,KEN,2:27:42
Marathon women,15th IAAF World Championships,5,Edna Ngeringwony Kiplagat,KEN,2:28:18
Marathon women,15th IAAF World Championships,6,Tigist Tufa,ETH,2:29:12
Marathon women,15th IAAF World Championships,7,Mai Ito,JPN,2:29:48
Marathon women,15th IAAF World Championships,8,Tirfi Tsegaye,ETH,2:30:54
Marathon women,15th IAAF World Championships,9,Hye-Song Kim,PRK,2:30:59
Marathon women,15th IAAF World Championships,10,Serena Burla,USA,2:31:06  SB
Marathon women,15th IAAF World Championships,11,Rasa Drazdauskaité,LTU,2:31:23  SB
Marathon women,15th IAAF World Championships,12,Filomena Costa,POR,2:31:40
Marathon women,15th IAAF World Championships,13,Sairi Maeda,JPN,2:31:46
Marathon women,15th IAAF World Championships,14,Risa Shigetomo,JPN,2:32:37
Marathon women,15th IAAF World Championships,15,Alina Prokopeva,RUS,2:32:44
Marathon women,15th IAAF World Championships,16,Changqin Ding,CHN,2:33:04
Marathon women,15th IAAF World Championships,17,Alessandra Aguilar,ESP,2:33:42
Marathon women,15th IAAF World Championships,18,Jaisha Orchatteri,IND,2:34:43  NR
Marathon women,15th IAAF World Championships,19,Sudha Singh,IND,2:35:35  PB
Marathon women,15th IAAF World Championships,20,Visiline Jepkesho,KEN,2:36:17
Marathon women,15th IAAF World Championships,21,Sinead Diver,AUS,2:36:38  SB
Marathon women,15th IAAF World Championships,22,Katarina Bérešová,SVK,2:37:24
Marathon women,15th IAAF World Championships,23,Sarah Klein,AUS,2:37:58  SB
Marathon women,15th IAAF World Championships,24,Esther Atkins,USA,2:38:15  SB
Marathon women,15th IAAF World Championships,25,Lishan Dula,BRN,2:38:18
Marathon women,15th IAAF World Championships,26,Clara Canchanya,PER,2:39:24
Marathon women,15th IAAF World Championships,27,Liina Luik,EST,2:39:42  PB
Marathon women,15th IAAF World Championships,28,Xueqin Wang,CHN,2:41:42
Marathon women,15th IAAF World Championships,29,Anne-Mari Hyryläinen,FIN,2:41:59
Marathon women,15th IAAF World Championships,30,Seongeun Kim,KOR,2:42:14
Marathon women,15th IAAF World Championships,31,Kateryna Karmanenko,UKR,2:43:12  SB
Marathon women,15th IAAF World Championships,32,Kit-Ching Yiu,HKG,2:43:28
Marathon women,15th IAAF World Championships,33,Annelie Johansson,SWE,2:43:42
Marathon women,15th IAAF World Championships,34,Nebiat Habtemariam,ERI,2:44:42  SB
Marathon women,15th IAAF World Championships,35,Munkhzaya Bayartsogt,MGL,2:45:01
Marathon women,15th IAAF World Championships,36,Iuliia Andreeva,KGZ,2:45:04
Marathon women,15th IAAF World Championships,37,Yinli He,CHN,2:45:05
Marathon women,15th IAAF World Championships,38,Lily Luik,EST,2:45:22  SB
Marathon women,15th IAAF World Championships,39,Anita Kažemaka,LAT,2:45:54  SB
Marathon women,15th IAAF World Championships,40,Gulzhanat Zhanatbek,KAZ,2:45:54
Marathon women,15th IAAF World Championships,41,Ko-eun Youm,KOR,2:46:46
Marathon women,15th IAAF World Championships,42,Aster Tesfaye,BRN,2:46:54
Marathon women,15th IAAF World Championships,43,Sultan Haydar,TUR,2:47:11
Marathon women,15th IAAF World Championships,44,Charlotte Karlsson,SWE,2:47:40
Marathon women,15th IAAF World Championships,45,Yu-Fang Hsu,TPE,2:48:01
Marathon women,15th IAAF World Championships,46,Julia Degan,AUS,2:49:26  SB
Marathon women,15th IAAF World Championships,47,Roselaine Benites,BRA,2:49:28
Marathon women,15th IAAF World Championships,48,Louise Wiker,SWE,2:49:57
Marathon women,15th IAAF World Championships,49,Niluka Rajasekara,SRI,2:50:40
Marathon women,15th IAAF World Championships,50,Mayada Al Sayad,PLE,2:53:39
Marathon women,15th IAAF World Championships,51,Dailín Belmonte,CUB,2:56:18  SB
Marathon women,15th IAAF World Championships,52,Chien-Ho Hsieh,TPE,2:58:25
