event,event_name,position,athelete,country,mark
Marathon men,10th IAAF World Championships in Athletics,1,Jaouad Gharib,MAR,2:10:10
Marathon men,10th IAAF World Championships in Athletics,2,Christopher Isengwe,TAN,2:10:21  PB
Marathon men,10th IAAF World Championships in Athletics,3,Tsuyoshi Ogata,JPN,2:11:16  SB
Marathon men,10th IAAF World Championships in Athletics,4,Toshinari Takaoka,JPN,2:11:53
Marathon men,10th IAAF World Championships in Athletics,5,Samson Ramadhani,TAN,2:12:08  SB
Marathon men,10th IAAF World Championships in Athletics,6,Alex Malinga,UGA,2:12:12  NR
Marathon men,10th IAAF World Championships in Athletics,7,Paul Biwott,KEN,2:12:39
Marathon men,10th IAAF World Championships in Athletics,8,Julio Rey,ESP,2:12:51
Marathon men,10th IAAF World Championships in Athletics,9,Brian Sell,USA,2:13:27  SB
Marathon men,10th IAAF World Championships in Athletics,10,Marilson dos Santos,BRA,2:13:40  SB
Marathon men,10th IAAF World Championships in Athletics,11,Robert Cheboror,KEN,2:14:08  SB
Marathon men,10th IAAF World Championships in Athletics,12,Dan Robinson,GBR,2:14:26  SB
Marathon men,10th IAAF World Championships in Athletics,13,Gudisa Shentema,ETH,2:15:13
Marathon men,10th IAAF World Championships in Athletics,14,Wataru Okutani,JPN,2:15:30
Marathon men,10th IAAF World Championships in Athletics,15,Luc Krotwaar,NED,2:15:47  SB
Marathon men,10th IAAF World Championships in Athletics,16,Rafal Wójcik,POL,2:16:24
Marathon men,10th IAAF World Championships in Athletics,17,Ottaviano Andriani,ITA,2:16:29
Marathon men,10th IAAF World Championships in Athletics,18,Luís Jesús,POR,2:16:33  SB
Marathon men,10th IAAF World Championships in Athletics,19,Ambesse Tolosa,ETH,2:16:36
Marathon men,10th IAAF World Championships in Athletics,20,Satoshi Irifune,JPN,2:17:22
Marathon men,10th IAAF World Championships in Athletics,21,Seteng Ayele,ISR,2:17:26  SB
Marathon men,10th IAAF World Championships in Athletics,22,Clinton Verran,USA,2:17:42  SB
Marathon men,10th IAAF World Championships in Athletics,23,Abdelkebir Lamachi,MAR,2:17:53
Marathon men,10th IAAF World Championships in Athletics,24,Luís Novo,POR,2:18:36  SB
Marathon men,10th IAAF World Championships in Athletics,25,Yared Asmerom,ERI,2:18:46  SB
Marathon men,10th IAAF World Championships in Athletics,26,Antoni Bernadó,AND,2:19:06
Marathon men,10th IAAF World Championships in Athletics,27,Scott Westcott,AUS,2:19:18
Marathon men,10th IAAF World Championships in Athletics,28,Scott Winton,NZL,2:19:41
Marathon men,10th IAAF World Championships in Athletics,29,Joseph Muriithi Riri,KEN,2:19:51
Marathon men,10th IAAF World Championships in Athletics,30,José Manuel Martínez,ESP,2:20:07
Marathon men,10th IAAF World Championships in Athletics,31,Hailu Negussie,ETH,2:20:25
Marathon men,10th IAAF World Championships in Athletics,32,Gyong-Chol Li,PRK,2:20:35
Marathon men,10th IAAF World Championships in Athletics,33,André Luiz Ramos,BRA,2:21:06
Marathon men,10th IAAF World Championships in Athletics,34,Juan Gualberto Vargas,MEX,2:21:29
Marathon men,10th IAAF World Championships in Athletics,35,Ruggero Pertile,ITA,2:21:34
Marathon men,10th IAAF World Championships in Athletics,36,Abdelhakim Bagy,FRA,2:21:49  SB
Marathon men,10th IAAF World Championships in Athletics,37,Wodage Zvadya,ISR,2:21:57  SB
Marathon men,10th IAAF World Championships in Athletics,38,Nelson Cruz,CPV,2:22:12
Marathon men,10th IAAF World Championships in Athletics,39,Francis Kirwa,FIN,2:22:22
Marathon men,10th IAAF World Championships in Athletics,40,Jason Lehmkuhle,USA,2:22:46  SB
Marathon men,10th IAAF World Championships in Athletics,41,Claudir Rodrigues,BRA,2:23:11  SB
Marathon men,10th IAAF World Championships in Athletics,42,Pamenos Ballantyne,VIN,2:23:18  SB
Marathon men,10th IAAF World Championships in Athletics,43,Jonathan Wyatt,NZL,2:23:19
Marathon men,10th IAAF World Championships in Athletics,44,Huw Lobb,GBR,2:23:38
Marathon men,10th IAAF World Championships in Athletics,45,Alberto Chaíça,POR,2:23:42  SB
Marathon men,10th IAAF World Championships in Athletics,46,Grigoriy Andreev,RUS,2:23:50
Marathon men,10th IAAF World Championships in Athletics,47,Asaf Bimro,ISR,2:23:58
Marathon men,10th IAAF World Championships in Athletics,48,Michitaka Hosokawa,JPN,2:24:38
Marathon men,10th IAAF World Championships in Athletics,49,Clodoaldo da Silva,BRA,2:25:02
Marathon men,10th IAAF World Championships in Athletics,50,Kamal Ziani,ESP,2:25:06
Marathon men,10th IAAF World Championships in Athletics,51,Peter Gilmore,USA,2:25:17
Marathon men,10th IAAF World Championships in Athletics,52,Alfredo Arévalo,GUA,2:25:37  SB
Marathon men,10th IAAF World Championships in Athletics,53,Yrjö Pesonen,FIN,2:25:39
Marathon men,10th IAAF World Championships in Athletics,54,In-Mo Je,KOR,2:26:39
Marathon men,10th IAAF World Championships in Athletics,55,Ismaïl Sghyr,FRA,2:27:07
Marathon men,10th IAAF World Championships in Athletics,56,Oleg Bolkhovets,RUS,2:27:08
Marathon men,10th IAAF World Championships in Athletics,57,Cristian Villavicencio,NCA,2:27:50
Marathon men,10th IAAF World Championships in Athletics,58,Jeroen van Damme,NED,2:29:22
Marathon men,10th IAAF World Championships in Athletics,59,Chad Johnson,USA,2:30:45
Marathon men,10th IAAF World Championships in Athletics,60,Keun-Hyung Cho,KOR,2:31:59
Marathon men,10th IAAF World Championships in Athletics,61,Ser-Od BAT-OCHIR,MGL,2:36:31
