event,event_name,position,athelete,country,mark
Javelin Throw men,"IAAF World Athletics Championships, DOHA 2019",1,Anderson Peters,GRN,86.89
Javelin Throw men,"IAAF World Athletics Championships, DOHA 2019",2,Magnus Kirt,EST,86.21
Javelin Throw men,"IAAF World Athletics Championships, DOHA 2019",3,Johannes Vetter,GER,85.37
Javelin Throw men,"IAAF World Athletics Championships, DOHA 2019",4,Lassi Etelätalo,FIN,82.49
Javelin Throw men,"IAAF World Athletics Championships, DOHA 2019",5,Jakub Vadlejch,CZE,82.19
Javelin Throw men,"IAAF World Athletics Championships, DOHA 2019",6,Julian Weber,GER,81.26
Javelin Throw men,"IAAF World Athletics Championships, DOHA 2019",7,Marcin Krukowski,POL,80.56
Javelin Throw men,"IAAF World Athletics Championships, DOHA 2019",8,Kim Amb,SWE,80.42
Javelin Throw men,"IAAF World Athletics Championships, DOHA 2019",9,Norbert Rivasz-Tóth,HUN,79.73
Javelin Throw men,"IAAF World Athletics Championships, DOHA 2019",10,Chao-Tsun Cheng,TPE,77.99
Javelin Throw men,"IAAF World Athletics Championships, DOHA 2019",11,Keshorn Walcott,TTO,77.47
