event,event_name,position,athelete,country,mark
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",1,Yusuke Suzuki,JPN,4:04:20
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",2,João Vieira,POR,4:04:59
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",3,Evan Dunfee,CAN,4:05:02
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",4,Wenbin Niu,CHN,4:05:36
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",5,Yadong Luo,CHN,4:06:49
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",6,Brendan Boyce,IRL,4:07:46
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",7,Carl Dohmann,GER,4:10:22
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",8,Jesús Ángel García,ESP,4:11:28
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",9,Maryan Zakalnytskyy,UKR,4:12:28  SB
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",10,Narcis Stefan Mihaila,ROU,4:13:56
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",11,Quentin Rew,NZL,4:15:54
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",12,Ato Ibañez,SWE,4:17:04
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",13,Rafał Augustyn,POL,4:20:25
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",14,Mathieu Bilodeau,CAN,4:21:13
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",15,Artur Mastianica,LTU,4:21:54
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",16,Michele Antonelli,ITA,4:22:20
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",17,Alexandros Papamichail,GRE,4:22:39
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",18,Horació Nava,MEX,4:24:16
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",19,Marc Tur,ESP,4:24:38
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",20,Jarkko Kinnunen,FIN,4:25:36
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",21,Arnis Rumbenieks,LAT,4:28:18
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",22,Artur Brzozowski,POL,4:30:17
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",23,Jonathan Hilbert,GER,4:30:43
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",24,Marc Mundell,RSA,4:41:39
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",25,Valeriy Lіtanyuk,UKR,4:42:18
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",26,Bence Venyercsán,HUN,4:45:04
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",27,Hayato Katsuki,JPN,4:46:10
50 Kilometres Race Walk men,"IAAF World Athletics Championships, DOHA 2019",28,Rafał Sikora,POL,4:50:08  SB
