event,event_name,position,athelete,country,mark
Marathon women,9th IAAF World Championships in Athletics,1,Catherine Ndereba,KEN,2:23:55  CR
Marathon women,9th IAAF World Championships in Athletics,2,Mizuki Noguchi,JPN,2:24:14
Marathon women,9th IAAF World Championships in Athletics,3,Masako Chiba,JPN,2:25:09
Marathon women,9th IAAF World Championships in Athletics,4,Naoko Sakamoto,JPN,2:25:25
Marathon women,9th IAAF World Championships in Athletics,5,Bong-Sil Ham,PRK,2:25:31  NR
Marathon women,9th IAAF World Championships in Athletics,6,Elfenesh Alemu,ETH,2:26:29
Marathon women,9th IAAF World Championships in Athletics,7,Joyce Chepchumba,KEN,2:26:33  SB
Marathon women,9th IAAF World Championships in Athletics,8,Olivera Jevtic,SCG,2:26:49
Marathon women,9th IAAF World Championships in Athletics,9,Svetlana Zakharova,RUS,2:26:53
Marathon women,9th IAAF World Championships in Athletics,10,Shitaye Gemechu,ETH,2:27:26  SB
Marathon women,9th IAAF World Championships in Athletics,11,Nuta Olaru,ROU,2:28:24  SB
Marathon women,9th IAAF World Championships in Athletics,12,Shujing Zhang,CHN,2:29:24
Marathon women,9th IAAF World Championships in Athletics,13,Beatriz Ros,ESP,2:29:25  PB
Marathon women,9th IAAF World Championships in Athletics,14,Helan Li,CHN,2:29:46  SB
Marathon women,9th IAAF World Championships in Athletics,15,María Abel,ESP,2:30:15  SB
Marathon women,9th IAAF World Championships in Athletics,16,Lena Gavelin,SWE,2:30:39  NR
Marathon women,9th IAAF World Championships in Athletics,17,Stine Larsen,NOR,2:30:44
Marathon women,9th IAAF World Championships in Athletics,18,Luminita Talpos,ROU,2:30:49
Marathon women,9th IAAF World Championships in Athletics,19,Asha Gigi,ETH,2:31:01  PB
Marathon women,9th IAAF World Championships in Athletics,20,Ulrike Maisch,GER,2:31:21  PB
Marathon women,9th IAAF World Championships in Athletics,21,Rakiya Maraoui-Quetier,FRA,2:31:23  SB
Marathon women,9th IAAF World Championships in Athletics,22,Viktoriya Klimina,RUS,2:31:45  SB
Marathon women,9th IAAF World Championships in Athletics,23,Annemette Jensen,DEN,2:31:55  PB
Marathon women,9th IAAF World Championships in Athletics,24,Kum-sil Ri,PRK,2:32:08  PB
Marathon women,9th IAAF World Championships in Athletics,25,Larisa Zyuz'ko,RUS,2:32:26
Marathon women,9th IAAF World Championships in Athletics,26,Marie Söderström-Lundberg,SWE,2:32:27  SB
Marathon women,9th IAAF World Championships in Athletics,27,Takami Ominami,JPN,2:32:31
Marathon women,9th IAAF World Championships in Athletics,28,Sandy Jacobson,CAN,2:33:51  PB
Marathon women,9th IAAF World Championships in Athletics,29,Jong-Sun Kim,PRK,2:34:12
Marathon women,9th IAAF World Championships in Athletics,30,Meseret Kotu,ETH,2:34:19  SB
Marathon women,9th IAAF World Championships in Athletics,31,María Teresa Pulido,ESP,2:34:37
Marathon women,9th IAAF World Championships in Athletics,32,Simona Staicu,HUN,2:34:51
Marathon women,9th IAAF World Championships in Athletics,33,Jill Boaz,USA,2:34:54  PB
Marathon women,9th IAAF World Championships in Athletics,34,Fatima Yvelain,FRA,2:36:20
Marathon women,9th IAAF World Championships in Athletics,35,Kenza Wahbi,MAR,2:36:29  PB
Marathon women,9th IAAF World Championships in Athletics,36,Li Jin,CHN,2:37:10  SB
Marathon women,9th IAAF World Championships in Athletics,37,Linda Somers Smith,USA,2:37:14  SB
Marathon women,9th IAAF World Championships in Athletics,38,Svetlana Semova,RUS,2:37:19  SB
Marathon women,9th IAAF World Championships in Athletics,39,Joanna Lodge,GBR,2:37:56  SB
Marathon women,9th IAAF World Championships in Athletics,40,Irina Timofeeva,RUS,2:38:06  SB
Marathon women,9th IAAF World Championships in Athletics,41,Lucilla Andreucci,ITA,2:38:22
Marathon women,9th IAAF World Championships in Athletics,42,Gloria Marconi,ITA,2:38:26
Marathon women,9th IAAF World Championships in Athletics,43,Giovanna Volpato,ITA,2:38:38
Marathon women,9th IAAF World Championships in Athletics,44,Nadia Ejjafini,BRN,2:38:39  PB
Marathon women,9th IAAF World Championships in Athletics,45,Aurica Buia,ROU,2:39:04
Marathon women,9th IAAF World Championships in Athletics,46,Workenesh Tola,ETH,2:39:25
Marathon women,9th IAAF World Championships in Athletics,47,Jane Salumäe,EST,2:39:36  SB
Marathon women,9th IAAF World Championships in Athletics,48,Zahia Dahmani,FRA,2:40:34
Marathon women,9th IAAF World Championships in Athletics,49,Banuelia Katesigwa,TAN,2:40:45
Marathon women,9th IAAF World Championships in Athletics,50,Fátima Silva,POR,2:40:59
Marathon women,9th IAAF World Championships in Athletics,51,Mihaela Maria Prundus,ROU,2:41:13
Marathon women,9th IAAF World Championships in Athletics,52,Hanan Fahroun,MAR,2:42:56  PB
Marathon women,9th IAAF World Championships in Athletics,53,Kyung-hee Choi,KOR,2:43:38
Marathon women,9th IAAF World Championships in Athletics,54,Hafida Gadi,FRA,2:45:53
Marathon women,9th IAAF World Championships in Athletics,55,Tamara Lave,USA,2:46:22  PB
Marathon women,9th IAAF World Championships in Athletics,56,Yong-Ok Jong,PRK,2:50:21
Marathon women,9th IAAF World Championships in Athletics,57,Epiphanie Nyirabarame,RWA,2:54:16  PB
Marathon women,9th IAAF World Championships in Athletics,58,Simona Viola,ITA,2:54:27
Marathon women,9th IAAF World Championships in Athletics,59,Kelly Keane,USA,2:55:26  SB
Marathon women,9th IAAF World Championships in Athletics,60,Sophie Gardon,PYF,3:00:53
Marathon women,9th IAAF World Championships in Athletics,61,Priscilla Mamba,SWZ,3:18:35  SB
Marathon women,9th IAAF World Championships in Athletics,62,Sonia Lopes,CPV,3:21:59
