event,event_name,position,athelete,country,mark
Marathon men,"World Athletics Championships, Oregon 2022",1,Tamirat TOLA,ETH,2:05:36  CR
Marathon men,"World Athletics Championships, Oregon 2022",2,Mosinet GEREMEW,ETH,2:06:44
Marathon men,"World Athletics Championships, Oregon 2022",3,Bashir ABDI,BEL,2:06:48
Marathon men,"World Athletics Championships, Oregon 2022",4,Cameron LEVINS,CAN,2:07:09  NR
Marathon men,"World Athletics Championships, Oregon 2022",5,Geoffrey KAMWOROR,KEN,2:07:14  SB
Marathon men,"World Athletics Championships, Oregon 2022",6,Seifu TURA,ETH,2:07:17
Marathon men,"World Athletics Championships, Oregon 2022",7,Gabriel Gerald GEAY,TAN,2:07:31  SB
Marathon men,"World Athletics Championships, Oregon 2022",8,Daniel DO NASCIMENTO,BRA,2:07:35
Marathon men,"World Athletics Championships, Oregon 2022",9,Shumi DECHASA,BRN,2:07:52  SB
Marathon men,"World Athletics Championships, Oregon 2022",10,Isaac MPOFU,ZIM,2:07:56  NR
Marathon men,"World Athletics Championships, Oregon 2022",11,Maru TEFERI,ISR,2:07:59
Marathon men,"World Athletics Championships, Oregon 2022",12,Othmane EL GOUMRI,MAR,2:08:14
Marathon men,"World Athletics Championships, Oregon 2022",13,Yusuke NISHIYAMA,JPN,2:08:35
Marathon men,"World Athletics Championships, Oregon 2022",14,Hamza SAHLI,MAR,2:08:45
Marathon men,"World Athletics Championships, Oregon 2022",15,Barnabas KIPTUM,KEN,2:08:59
Marathon men,"World Athletics Championships, Oregon 2022",16,Oqbe Kibrom RUESOM,ERI,2:09:02
Marathon men,"World Athletics Championships, Oregon 2022",17,Hassan CHAHDI,FRA,2:09:20
Marathon men,"World Athletics Championships, Oregon 2022",18,Melikhaya FRANS,RSA,2:09:24  PB
Marathon men,"World Athletics Championships, Oregon 2022",19,Galen RUPP,USA,2:09:36  SB
Marathon men,"World Athletics Championships, Oregon 2022",20,Rory LINKLETTER,CAN,2:10:24  PB
Marathon men,"World Athletics Championships, Oregon 2022",21,Mohamed Reda EL AARABY,MAR,2:10:33
Marathon men,"World Athletics Championships, Oregon 2022",22,Goitom KIFLE,ERI,2:11:10  SB
Marathon men,"World Athletics Championships, Oregon 2022",23,Guojian DONG,CHN,2:11:14  SB
Marathon men,"World Athletics Championships, Oregon 2022",24,Elkanah KIBET,USA,2:11:20  SB
Marathon men,"World Athletics Championships, Oregon 2022",25,Tasama MOOGAS,ISR,2:11:36
Marathon men,"World Athletics Championships, Oregon 2022",26,Ser-Od BAT-OCHIR,MGL,2:11:39  SB
Marathon men,"World Athletics Championships, Oregon 2022",27,Jose Marcio LEAO DA SILVA,BRA,2:11:43
Marathon men,"World Athletics Championships, Oregon 2022",28,Ben PREISNER,CAN,2:11:47  SB
Marathon men,"World Athletics Championships, Oregon 2022",29,Patricio CASTILLO,MEX,2:11:51  SB
Marathon men,"World Athletics Championships, Oregon 2022",30,Thomas DE BOCK,BEL,2:11:54  SB
Marathon men,"World Athletics Championships, Oregon 2022",31,Shaohui YANG,CHN,2:11:56
Marathon men,"World Athletics Championships, Oregon 2022",32,Olivier IRABARUTA,BDI,2:12:00
Marathon men,"World Athletics Championships, Oregon 2022",33,Jackson KIPROP,UGA,2:12:14
Marathon men,"World Athletics Championships, Oregon 2022",34,Filex Malewa CHEMONGESI,UGA,2:12:16
Marathon men,"World Athletics Championships, Oregon 2022",35,Tebello RAMAKONGOANA,LES,2:12:35  SB
Marathon men,"World Athletics Championships, Oregon 2022",36,Hector GARIBAY FLORES,BOL,2:12:44
Marathon men,"World Athletics Championships, Oregon 2022",37,Paulo Roberto PAULA,BRA,2:13:39
Marathon men,"World Athletics Championships, Oregon 2022",38,Gaku HOSHI,JPN,2:13:44
Marathon men,"World Athletics Championships, Oregon 2022",39,Nicolás CUESTAS,URU,2:13:52
Marathon men,"World Athletics Championships, Oregon 2022",40,Fred MUSOBO,UGA,2:13:58  SB
Marathon men,"World Athletics Championships, Oregon 2022",41,Eulalio MUNOZ,ARG,2:14:29  SB
Marathon men,"World Athletics Championships, Oregon 2022",42,Byambajav TSEVEENRAVDAN,MGL,2:14:44
Marathon men,"World Athletics Championships, Oregon 2022",43,Tom GRÖSCHEL,GER,2:14:56  SB
Marathon men,"World Athletics Championships, Oregon 2022",44,Hiskel TEWELDE,ERI,2:15:01  SB
Marathon men,"World Athletics Championships, Oregon 2022",45,Jianhua PENG,CHN,2:16:12  SB
Marathon men,"World Athletics Championships, Oregon 2022",46,Colin MICKOW,USA,2:16:36  SB
Marathon men,"World Athletics Championships, Oregon 2022",47,Thijs NIJHUIS,DEN,2:16:55  SB
Marathon men,"World Athletics Championships, Oregon 2022",48,Haimro ALMAYA,ISR,2:17:05
Marathon men,"World Athletics Championships, Oregon 2022",49,Joshua GRIFFITHS,GBR,2:17:37
Marathon men,"World Athletics Championships, Oregon 2022",50,Ernesto Andrés ZAMORA,URU,2:17:54
Marathon men,"World Athletics Championships, Oregon 2022",51,Dario CASTRO,MEX,2:18:32
Marathon men,"World Athletics Championships, Oregon 2022",52,Tumelo MOTLAGALE,RSA,2:20:21
Marathon men,"World Athletics Championships, Oregon 2022",53,Eduardo Terrance GARCIA,ISV,2:23:16  SB
Marathon men,"World Athletics Championships, Oregon 2022",54,Krishna Bahadur BASNET,NEP,2:24:19  SB
