event,event_name,position,athelete,country,mark
"10,000 Metres men",8th IAAF World Championships,1,Charles Waweru Kamathi,KEN,27:53.25
"10,000 Metres men",8th IAAF World Championships,2,Assefa Mezgebu,ETH,27:53.97
"10,000 Metres men",8th IAAF World Championships,3,Haile Gebrselassie,ETH,27:54.41
"10,000 Metres men",8th IAAF World Championships,4,Yibeltal Admassu,ETH,27:55.24   PB
"10,000 Metres men",8th IAAF World Championships,5,Fabián Roncero,ESP,27:56.07
"10,000 Metres men",8th IAAF World Championships,6,José Ríos,ESP,27:56.58
"10,000 Metres men",8th IAAF World Championships,7,Paul Kosgei Malakwen,KEN,27:57.56
"10,000 Metres men",8th IAAF World Championships,8,John Cheruiyot Korir,KEN,27:58.06
"10,000 Metres men",8th IAAF World Championships,9,Habte Jifar,ETH,28:02.71
"10,000 Metres men",8th IAAF World Championships,10,Kamiel Maase,NED,28:05.41
"10,000 Metres men",8th IAAF World Championships,11,Jaouad Gharib,MAR,28:05.45
"10,000 Metres men",8th IAAF World Championships,12,José Manuel Martínez,ESP,28:06.33
"10,000 Metres men",8th IAAF World Championships,13,Jeff Schiebler,CAN,28:07.06
"10,000 Metres men",8th IAAF World Championships,14,Marco Mazza,ITA,28:08.00
"10,000 Metres men",8th IAAF World Championships,15,Toshinari Takaoka,JPN,28:13.99
"10,000 Metres men",8th IAAF World Championships,16,Abderrahim Goumri,MAR,28:14.06
"10,000 Metres men",8th IAAF World Championships,17,Teodoro Vega,MEX,28:14.77
"10,000 Metres men",8th IAAF World Championships,18,Alan Culpepper,USA,28:18.44
"10,000 Metres men",8th IAAF World Championships,19,Abdi ABDIRAHMAN,USA,28:34.38
"10,000 Metres men",8th IAAF World Championships,20,João N'Tyamba,ANG,28:38.31
"10,000 Metres men",8th IAAF World Championships,21,Saïd Berioui,MAR,28:38.80
"10,000 Metres men",8th IAAF World Championships,22,Naoki Mishiro,JPN,28:42.68
"10,000 Metres men",8th IAAF World Championships,23,Mebrahtom Keflezighi,USA,28:44.48
"10,000 Metres men",8th IAAF World Championships,24,Kamel Kohil,ALG,28:52.47
"10,000 Metres men",8th IAAF World Championships,25,John Henwood,NZL,29:01.62
