event,event_name,position,athelete,country,mark
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,1,Irina Stankina,RUS,42:13  CR
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,2,Elisabetta Perrone,ITA,42:16
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,3,Yelena Nikolayeva,RUS,42:20
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,4,Sari Essayah,FIN,42:20
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,5,Larisa Khmelnitskaya,RUS,42:25
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,6,Rossella Giordano,ITA,42:26
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,7,Mária Rosza-Urbanik,HUN,42:34
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,8,Hongyu Liu,CHN,42:46
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,9,Kerry Saxby-Junna,AUS,43:06
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,10,Beate Gummelt,GER,43:15
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,11,Yan Gu,CHN,43:27
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,12,Valentina Tsybulskaya,BLR,43:34
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,13,Anna Rita Sidoti,ITA,44:06
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,14,Olga Kardopoltseva,BLR,44:07
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,15,Michelle Rohl,USA,44:17
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,16,Encarna Granados,ESP,44:19
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,17,Susana Feitor,POR,44:25
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,18,Natalya Misyulya,BLR,44:27
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,19,María Graciela Mendoza,MEX,44:44
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,20,Norica Câmpean,ROU,44:46
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,21,Tina Poitras,CAN,45:02
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,22,Teresa Vaill,USA,45:02
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,23,Anikó Szebenszky,HUN,45:03
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,24,Debbi Lawrence,USA,45:03
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,25,Miriam Ramón,ECU,45:04
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,26,María Vasco,ESP,45:05
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,27,Anita Liepina,LAT,45:12
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,28,Maya Sazonova,KAZ,45:13
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,29,Simone Thust,GER,45:24
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,30,Janice McCaffrey,CAN,45:41
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,31,Francisca Martínez,MEX,45:55
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,32,Sonata Milušauskaité,LTU,45:55
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,33,Deirdre Gallagher,IRL,46:00
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,34,Anne Manning,AUS,46:04
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,35,Lisa Kehler,GBR,46:06
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,36,Marta Zukowska,POL,46:14
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,37,Maria del Rosario Sánchez,MEX,46:54
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,38,Kamila Holpuchová,CZE,47:12
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,39,Kada Delic,BIH,47:43
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,40,Kjersti Plätzer,NOR,47:57
10 Kilometres Race Walk women,5th IAAF World Championships in Athletics,41,Giovanna Morejon,BOL,48:18
