event,event_name,position,athelete,country,mark
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,1,Jefferson Pérez,ECU,1:17:21  WBP
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,2,Francisco Javier Fernández,ESP,1:18:00  SB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,3,Roman Rasskazov,RUS,1:18:07  SB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,4,Noé Hernández,MEX,1:18:14  PB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,5,Luke Adams,AUS,1:19:35  PB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,6,Ivan Trotski,BLR,1:19:40  PB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,7,David Márquez,ESP,1:19:46  PB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,8,Ilya Markov,RUS,1:20:14
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,9,José David Domínguez,ESP,1:20:15  PB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,10,Alejandro López,MEX,1:20:24
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,11,Lorenzo Civallero,ITA,1:20:34  PB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,12,Yevgeniy Misyulya,BLR,1:20:38  SB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,13,André Höhne,GER,1:20:44  PB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,14,Hatem Ghoula,TUN,1:21:12  SB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,15,Chaohong Yu,CHN,1:21:18
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,16,Michele Didoni,ITA,1:21:23  SB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,17,João VIEIRA,POR,1:22:07
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,18,Kevin Eastler,USA,1:22:25  PB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,19,Erik Tysse,NOR,1:22:43  SB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,20,Akinori Matsuzaki,JPN,1:24:22
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,21,Alessandro Gandellini,ITA,1:24:45
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,22,Predrag Filipović,SCG,1:25:15
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,23,Xingde Xu,CHN,1:25:41
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,24,Sérgio Galdino,BRA,1:26:48  SB
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,25,Fedosei Ciumacenco,MDA,1:27:27
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,26,Benjamin Kuciński,POL,1:27:41
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,27,Jirí Malysa,CZE,1:30:17
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,28,Allan Segura,CRC,1:30:53  NR
20 Kilometres Race Walk men,9th IAAF World Championships in Athletics,29,Ronald Huayta,BOL,1:31:15  PB
