event,event_name,position,athelete,country,mark
Javelin Throw women,"IAAF World Athletics Championships, DOHA 2019",1,Kelsey-Lee Barber,AUS,66.56
Javelin Throw women,"IAAF World Athletics Championships, DOHA 2019",2,Shiying Liu,CHN,65.88
Javelin Throw women,"IAAF World Athletics Championships, DOHA 2019",3,Huihui Lyu,CHN,65.49
Javelin Throw women,"IAAF World Athletics Championships, DOHA 2019",4,Christin Hussong,GER,65.21
Javelin Throw women,"IAAF World Athletics Championships, DOHA 2019",5,Kara Winger,USA,63.23
Javelin Throw women,"IAAF World Athletics Championships, DOHA 2019",6,Tatsiana Khaladovich,BLR,62.54
Javelin Throw women,"IAAF World Athletics Championships, DOHA 2019",7,Sara Kolak,CRO,62.28
Javelin Throw women,"IAAF World Athletics Championships, DOHA 2019",8,Annu Rani,IND,61.12
Javelin Throw women,"IAAF World Athletics Championships, DOHA 2019",9,Barbora Špotáková,CZE,59.87
Javelin Throw women,"IAAF World Athletics Championships, DOHA 2019",10,Martina Ratej,SLO,58.98
Javelin Throw women,"IAAF World Athletics Championships, DOHA 2019",11,Nikola Ogrodníková,CZE,57.24
Javelin Throw women,"IAAF World Athletics Championships, DOHA 2019",12,Irena Šedivá,CZE,55.86
