event,event_name,position,athelete,country,mark
Triple Jump women,14th IAAF World Championships,1,Caterine Ibarguen,COL,14.85
Triple Jump women,14th IAAF World Championships,2,Yekaterina Koneva,RUS,14.81
Triple Jump women,14th IAAF World Championships,3,Olha Saladukha,UKR,14.65
Triple Jump women,14th IAAF World Championships,4,Kimberly Williams,JAM,14.62
Triple Jump women,14th IAAF World Championships,5,Mabel Gay,CUB,14.45
Triple Jump women,14th IAAF World Championships,6,Hanna Knyazyeva-Minenko,ISR,14.33
Triple Jump women,14th IAAF World Championships,7,Irina Gumenyuk,RUS,14.15
Triple Jump women,14th IAAF World Championships,8,Snežana Vukmirovic,SLO,14.13
Triple Jump women,14th IAAF World Championships,9,Anna Jagaciak,POL,13.95
Triple Jump women,14th IAAF World Championships,10,Dana Velďáková,SVK,13.84
Triple Jump women,14th IAAF World Championships,11,Athanasía Pérra,GRE,13.75
