event,event_name,position,athelete,country,mark
Javelin Throw men,12th IAAF World Championships in Athletics,1,Andreas Thorkildsen,NOR,89.59
Javelin Throw men,12th IAAF World Championships in Athletics,2,Guillermo Martínez,CUB,86.41
Javelin Throw men,12th IAAF World Championships in Athletics,3,Yukifumi Murakami,JPN,82.97
Javelin Throw men,12th IAAF World Championships in Athletics,4,Vadims Vasilevskis,LAT,82.37
Javelin Throw men,12th IAAF World Championships in Athletics,5,Tero Pitkämäki,FIN,81.90
Javelin Throw men,12th IAAF World Championships in Athletics,6,Antti Ruuskanen,FIN,81.87
Javelin Throw men,12th IAAF World Championships in Athletics,7,Ainars Kovals,LAT,81.54
Javelin Throw men,12th IAAF World Championships in Athletics,8,Mark Frank,GER,81.32
Javelin Throw men,12th IAAF World Championships in Athletics,9,Teemu Wirkkala,FIN,79.82
Javelin Throw men,12th IAAF World Championships in Athletics,10,Petr Frydrych,CZE,79.29
Javelin Throw men,12th IAAF World Championships in Athletics,11,Tero Järvenpää,FIN,75.57
Javelin Throw men,12th IAAF World Championships in Athletics,12,Sean Furey,USA,74.51
