event,event_name,position,athelete,country,mark
Pole Vault men,15th IAAF World Championships,1,Shawnacy Barber,CAN,5.90
Pole Vault men,15th IAAF World Championships,2,Raphael Holzdeppe,GER,5.90
Pole Vault men,15th IAAF World Championships,3,Paweł Wojciechowski,POL,5.80
Pole Vault men,15th IAAF World Championships,3,Renaud Lavillenie,FRA,5.80
Pole Vault men,15th IAAF World Championships,3,Piotr Lisek,POL,5.80
Pole Vault men,15th IAAF World Championships,6,Kévin Ménaldo,FRA,5.80
Pole Vault men,15th IAAF World Championships,7,Tobias Scherbarth,GER,5.65
Pole Vault men,15th IAAF World Championships,7,Michal Balner,CZE,5.65
Pole Vault men,15th IAAF World Championships,9,Augusto Dutra,BRA,5.65
Pole Vault men,15th IAAF World Championships,9,Ivan Horvat,CRO,5.65
Pole Vault men,15th IAAF World Championships,9,Germán Chiaraviglio,ARG,5.65
Pole Vault men,15th IAAF World Championships,9,Sam Kendricks,USA,5.65
Pole Vault men,15th IAAF World Championships,13,Jan Kudlicka,CZE,5.50
Pole Vault men,15th IAAF World Championships,13,Robert Renner,SLO,5.50
Pole Vault men,15th IAAF World Championships,15,Robert Sobera,POL,5.50
