event,event_name,position,athelete,country,mark
Javelin Throw women,13th IAAF World Championships in Athletics,1,Barbora Špotáková,CZE,71.58
Javelin Throw women,13th IAAF World Championships in Athletics,2,Sunette Viljoen,RSA,68.38
Javelin Throw women,13th IAAF World Championships in Athletics,3,Christina Obergföll,GER,65.24
Javelin Throw women,13th IAAF World Championships in Athletics,4,Katharina Molitor,GER,64.32
Javelin Throw women,13th IAAF World Championships in Athletics,5,Kim Mickle,AUS,61.96
Javelin Throw women,13th IAAF World Championships in Athletics,6,Martina Ratej,SLO,61.65
Javelin Throw women,13th IAAF World Championships in Athletics,7,Jarmila Jurkovicova,CZE,59.27
Javelin Throw women,13th IAAF World Championships in Athletics,8,Yuki Ebihara,JPN,59.08
Javelin Throw women,13th IAAF World Championships in Athletics,9,Goldie Sayers,GBR,58.18
Javelin Throw women,13th IAAF World Championships in Athletics,10,Madara Palameika,LAT,58.08
