event,event_name,position,athelete,country,mark
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,1,Robert Korzeniowski,POL,3:36:03  WBP
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,2,German Skurygin,RUS,3:36:42  NR
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,3,Andreas Erm,GER,3:37:46  NR
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,4,Aleksey Voyevodin,RUS,3:38:01  PB
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,5,Denis Nizhegorodov,RUS,3:38:23  PB
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,6,Jesús Ángel GARCÍA,ESP,3:43:56  SB
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,7,Roman Magdziarczyk,POL,3:44:53  PB
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,8,Trond Nymark,NOR,3:46:14  PB
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,9,Sergey Korepanov,KAZ,3:47:42  SB
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,10,Denis Langlois,FRA,3:49:05  SB
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,11,Eddy Riva,FRA,3:53:18  PB
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,12,Germán Sánchez,MEX,3:53:24  SB
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,13,Peter Korcok,SVK,3:54:12  SB
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,14,Mikel Odriozola,ESP,3:56:27
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,15,Fredrik Svensson,SWE,3:56:31  PB
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,16,Spirídon Kastánis,GRE,3:56:41  SB
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,17,Pedro Martins,POR,3:58:10
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,18,Bengt Bengtsson,SWE,3:58:36
50 Kilometres Race Walk men,9th IAAF World Championships in Athletics,19,Tim Berrett,CAN,4:02:03  SB
