event,event_name,position,athelete,country,mark
High Jump men,14th IAAF World Championships,1,Bohdan BONDARENKO,UKR,2.41
High Jump men,14th IAAF World Championships,2,Mutaz Essa BARSHIM,QAT,2.38
High Jump men,14th IAAF World Championships,3,Derek DROUIN,CAN,2.38
High Jump men,14th IAAF World Championships,4,Erik KYNARD,USA,2.32
High Jump men,14th IAAF World Championships,5,Donald THOMAS,BAH,2.32
High Jump men,14th IAAF World Championships,6,Robbie Grabarz,GBR,2.29
High Jump men,14th IAAF World Championships,7,Guowei Zhang,CHN,2.29
High Jump men,14th IAAF World Championships,8,Konstantinos BANIOTIS,GRE,2.25
High Jump men,14th IAAF World Championships,8,Ryan Ingraham,BAH,2.25
High Jump men,14th IAAF World Championships,8,Kabelo Kgosiemang,BOT,2.25
