event,event_name,position,athelete,country,mark
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,1,Michele Didoni,ITA,1:19:59
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,2,Valentín Massana,ESP,1:20:23
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,3,Yevgeniy Misyulya,BLR,1:20:48
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,4,Ilya Markov,RUS,1:21:28
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,5,Zewen Li,CHN,1:21:39
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,6,Mikhail Shchennikov,RUS,1:22:16
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,7,Denis Langlois,FRA,1:22:21
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,8,Igor Kollár,SVK,1:22:30
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,9,Mikhail Khmelnitskiy,BLR,1:23:24
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,10,Jean-Olivier Brosseau,FRA,1:23:34
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,11,Nicholas A'Hern,AUS,1:23:45
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,12,Nichan Daimer,GER,1:24:17
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,13,Hector Moreno,COL,1:24:34
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,14,Robert Ihly,GER,1:24:40
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,15,Enrico Lang,ITA,1:24:43
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,16,Martin St. Pierre,CAN,1:24:49
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,17,José Urbano,POR,1:26:10
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,18,Stefan Johansson,SWE,1:26:20
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,19,Sérgio Galdino,BRA,1:26:53
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,20,Costica Balan,ROU,1:26:53
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,21,Hubert Sonnek,CZE,1:27:35
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,22,Gyula Dudás,HUN,1:28:08
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,23,Shaoguo Chen,CHN,1:28:13
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,24,Magnus Morenius,SWE,1:28:29
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,25,Darrell Stone,GBR,1:28:48
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,26,Sverre Jensen,NOR,1:29:35
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,27,Roman Mrázek,SVK,1:29:37
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,28,Claudio Luiz Bertolino,BRA,1:30:25
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,29,Valeriy Borissov,KAZ,1:31:22
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,30,Hatem Ghoula,TUN,1:32:17
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,31,Scott Nelson,NZL,1:32:19
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,32,Valdas Kazlauskas,LTU,1:33:54
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,33,Jefferson Pérez,ECU,1:34:20
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,34,Myint Htay,MYA,1:37:08
20 Kilometres Race Walk men,5th IAAF World Championships in Athletics,35,Daisuke Ikeshima,JPN,1:37:11
