event,event_name,position,athelete,country,mark
Pole Vault men,7th IAAF World Championships in Athletics,1,Maksim Tarasov,RUS,6.02
Pole Vault men,7th IAAF World Championships in Athletics,2,Dmitri Markov,AUS,5.90
Pole Vault men,7th IAAF World Championships in Athletics,3,Aleksandr Averbukh,ISR,5.80
Pole Vault men,7th IAAF World Championships in Athletics,4,Danny Ecker,GER,5.70
Pole Vault men,7th IAAF World Championships in Athletics,4,Nick Hysong,USA,5.70
Pole Vault men,7th IAAF World Championships in Athletics,6,Tim Lobinger,GER,5.70
Pole Vault men,7th IAAF World Championships in Athletics,7,Michael Stolle,GER,5.70
Pole Vault men,7th IAAF World Championships in Athletics,7,Igor Potapovich,KAZ,5.70
Pole Vault men,7th IAAF World Championships in Athletics,9,Danny Krasnov,ISR,5.50
Pole Vault men,7th IAAF World Championships in Athletics,10,Okkert Brits,RSA,5.50
