event,event_name,position,athelete,country,mark
"10,000 Metres men",IAAF World Championships London 2017,1,Mo Farah,GBR,26:49.51  WL
"10,000 Metres men",IAAF World Championships London 2017,2,Joshua Cheptegei,UGA,26:49.94  PB
"10,000 Metres men",IAAF World Championships London 2017,3,Paul Kipngetich Tanui,KEN,26:50.60  SB
"10,000 Metres men",IAAF World Championships London 2017,4,Bedan Karoki,KEN,26:52.12  PB
"10,000 Metres men",IAAF World Championships London 2017,5,Jemal Yimer Mekonnen,ETH,26:56.11  PB
"10,000 Metres men",IAAF World Championships London 2017,6,Geoffrey Kamworor,KEN,26:57.77  SB
"10,000 Metres men",IAAF World Championships London 2017,7,Abadi Hadis,ETH,26:59.19  SB
"10,000 Metres men",IAAF World Championships London 2017,8,Mohammed Ahmed,CAN,27:02.35  NR
"10,000 Metres men",IAAF World Championships London 2017,9,Shadrack Kipchirchir,USA,27:07.55  PB
"10,000 Metres men",IAAF World Championships London 2017,10,Andamlak Belihu,ETH,27:08.94  PB
"10,000 Metres men",IAAF World Championships London 2017,11,Aron Kifle,ERI,27:09.92  PB
"10,000 Metres men",IAAF World Championships London 2017,12,Abraham Cheroben,BRN,27:11.08  NR
"10,000 Metres men",IAAF World Championships London 2017,13,Leonard Korir,USA,27:20.18  PB
"10,000 Metres men",IAAF World Championships London 2017,14,Timothy Toroitich,UGA,27:21.09  PB
"10,000 Metres men",IAAF World Championships London 2017,15,Hassan Mead,USA,27:32.49  PB
"10,000 Metres men",IAAF World Championships London 2017,16,Zane Robertson,NZL,27:48.59  SB
"10,000 Metres men",IAAF World Championships London 2017,17,Hiskel Tewelde,ERI,27:49.62  SB
"10,000 Metres men",IAAF World Championships London 2017,18,Moses Martin Kurong,UGA,27:50.71
"10,000 Metres men",IAAF World Championships London 2017,19,Onesphore Nzikwinkunda,BDI,28:09.98  PB
"10,000 Metres men",IAAF World Championships London 2017,20,Stephen Mokoka,RSA,28:14.67  SB
"10,000 Metres men",IAAF World Championships London 2017,21,Bayron Piedra,ECU,28:50.72  SB
"10,000 Metres men",IAAF World Championships London 2017,22,Patrick Tiernan,AUS,29:23.72
