event,event_name,position,athelete,country,mark
"10,000 Metres women","World Athletics Championships, Oregon 2022",1,Letesenbet GIDEY,ETH,30:09.94  WL
"10,000 Metres women","World Athletics Championships, Oregon 2022",2,Hellen OBIRI,KEN,30:10.02  PB
"10,000 Metres women","World Athletics Championships, Oregon 2022",3,Margaret Chelimo KIPKEMBOI,KEN,30:10.07  PB
"10,000 Metres women","World Athletics Championships, Oregon 2022",4,Sifan HASSAN,NED,30:10.56  SB
"10,000 Metres women","World Athletics Championships, Oregon 2022",5,Rahel DANIEL,ERI,30:12.15  NR
"10,000 Metres women","World Athletics Championships, Oregon 2022",6,Ejgayehu TAYE,ETH,30:12.45  PB
"10,000 Metres women","World Athletics Championships, Oregon 2022",7,Caroline Chepkoech KIPKIRUI,KAZ,30:17.64  NR
"10,000 Metres women","World Athletics Championships, Oregon 2022",8,Bosena MULATIE,ETH,30:17.77  PB
"10,000 Metres women","World Athletics Championships, Oregon 2022",9,Karissa SCHWEIZER,USA,30:18.05  PB
"10,000 Metres women","World Athletics Championships, Oregon 2022",10,Eilish MCCOLGAN,GBR,30:34.60
"10,000 Metres women","World Athletics Championships, Oregon 2022",11,Jessica JUDD,GBR,30:35.93  PB
"10,000 Metres women","World Athletics Championships, Oregon 2022",12,Ririka HIRONAKA,JPN,30:39.71  PB
"10,000 Metres women","World Athletics Championships, Oregon 2022",13,Alicia MONSON,USA,30:59.85
"10,000 Metres women","World Athletics Championships, Oregon 2022",14,Stella CHESANG,UGA,31:01.04  NR
"10,000 Metres women","World Athletics Championships, Oregon 2022",15,Natosha ROGERS,USA,31:10.57  PB
"10,000 Metres women","World Athletics Championships, Oregon 2022",16,Mercyline CHELANGAT,UGA,31:28.26  SB
"10,000 Metres women","World Athletics Championships, Oregon 2022",17,Dominique SCOTT,RSA,31:40.73
"10,000 Metres women","World Athletics Championships, Oregon 2022",18,Dolshi TESFU,ERI,31:49.29  SB
"10,000 Metres women","World Athletics Championships, Oregon 2022",19,Rino GOSHIMA,JPN,32:08.68
