event,event_name,position,athelete,country,mark
Javelin Throw men,15th IAAF World Championships,1,Julius Yego,KEN,92.72
Javelin Throw men,15th IAAF World Championships,2,Ihab Abdelrahman,EGY,88.99
Javelin Throw men,15th IAAF World Championships,3,Tero Pitkämäki,FIN,87.64
Javelin Throw men,15th IAAF World Championships,4,Thomas Röhler,GER,87.41
Javelin Throw men,15th IAAF World Championships,5,Antti Ruuskanen,FIN,87.12
Javelin Throw men,15th IAAF World Championships,6,Andreas Hofmann,GER,86.01
Javelin Throw men,15th IAAF World Championships,7,Johannes Vetter,GER,83.79
Javelin Throw men,15th IAAF World Championships,8,Vítězslav Veselý,CZE,83.13
Javelin Throw men,15th IAAF World Championships,9,Ryohei Arai,JPN,83.07
Javelin Throw men,15th IAAF World Championships,10,Braian Toledo,ARG,80.27
Javelin Throw men,15th IAAF World Championships,11,Kim Amb,SWE,78.51
Javelin Throw men,15th IAAF World Championships,12,Risto Mätas,EST,76.79
