event,event_name,position,athelete,country,mark
Javelin Throw men,IAAF World Championships London 2017,1,Johannes Vetter,GER,89.89
Javelin Throw men,IAAF World Championships London 2017,2,Jakub Vadlejch,CZE,89.73
Javelin Throw men,IAAF World Championships London 2017,3,Petr Frydrych,CZE,88.32
Javelin Throw men,IAAF World Championships London 2017,4,Thomas Röhler,GER,88.26
Javelin Throw men,IAAF World Championships London 2017,5,Tero Pitkämäki,FIN,86.94
Javelin Throw men,IAAF World Championships London 2017,6,Ioánnis Kiriazís,GRE,84.52
Javelin Throw men,IAAF World Championships London 2017,7,Keshorn Walcott,TTO,84.48
Javelin Throw men,IAAF World Championships London 2017,8,Andreas Hofmann,GER,83.98
Javelin Throw men,IAAF World Championships London 2017,9,Marcin Krukowski,POL,82.01
Javelin Throw men,IAAF World Championships London 2017,10,Ahmed Bader Magour,QAT,81.77
Javelin Throw men,IAAF World Championships London 2017,11,Magnus Kirt,EST,80.48
Javelin Throw men,IAAF World Championships London 2017,12,Davinder Singh,IND,80.02
Javelin Throw men,IAAF World Championships London 2017,13,Julius Yego,KEN,76.29
