event,event_name,position,athelete,country,mark
Pole Vault men,5th IAAF World Championships in Athletics,1,Sergey Bubka,UKR,5.92
Pole Vault men,5th IAAF World Championships in Athletics,2,Maksim Tarasov,RUS,5.86
Pole Vault men,5th IAAF World Championships in Athletics,3,Jean Galfione,FRA,5.86
Pole Vault men,5th IAAF World Championships in Athletics,4,Okkert Brits,RSA,5.80
Pole Vault men,5th IAAF World Championships in Athletics,5,Radion Gataullin,RUS,5.70
Pole Vault men,5th IAAF World Championships in Athletics,6,Scott Huffman,USA,5.70
Pole Vault men,5th IAAF World Championships in Athletics,7,Igor Trandenkov,RUS,5.70
Pole Vault men,5th IAAF World Championships in Athletics,8,Dean Starkey,USA,5.60
Pole Vault men,5th IAAF World Championships in Athletics,9,Andrei Tivontschik,GER,5.60
Pole Vault men,5th IAAF World Championships in Athletics,9,Igor Potapovich,KAZ,5.60
Pole Vault men,5th IAAF World Championships in Athletics,11,Tim Lobinger,GER,5.40
