event,event_name,position,athelete,country,mark
Discus Throw men,3rd IAAF World Championships in Athletics,1,Lars Riedel,GER,66.20
Discus Throw men,3rd IAAF World Championships in Athletics,2,Erik de Bruin,NED,65.82
Discus Throw men,3rd IAAF World Championships in Athletics,3,Attila Horváth,HUN,65.32
Discus Throw men,3rd IAAF World Championships in Athletics,4,Wolfgang Schmidt,GER,64.76
Discus Throw men,3rd IAAF World Championships in Athletics,5,Mike Buncic,USA,64.20
Discus Throw men,3rd IAAF World Championships in Athletics,6,Jürgen Schult,GER,63.12
Discus Throw men,3rd IAAF World Championships in Athletics,7,Dmitriy Shevchenko,URS,62.90
Discus Throw men,3rd IAAF World Championships in Athletics,8,Roberto Moya,CUB,61.44
Discus Throw men,3rd IAAF World Championships in Athletics,9,Sergey Lyakhov,URS,61.00
Discus Throw men,3rd IAAF World Championships in Athletics,10,Nikolay Kolev,BUL,60.44
Discus Throw men,3rd IAAF World Championships in Athletics,11,Adewale Olukoju,NGR,59.44
