event,event_name,position,athelete,country,mark
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,1,Yelena Nikolayeva,RUS,1:26:52  CR
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,2,Gillian O'Sullivan,IRL,1:27:34
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,3,Valentina Tsybulskaya,BLR,1:28:10  NR
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,4,Tatyana Gudkova,RUS,1:28:53
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,5,Claudia Stef,ROU,1:29:09  PB
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,6,Rossella Giordano,ITA,1:29:14  SB
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,7,Athanasía Tsoumeléka,GRE,1:29:34  NR
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,8,Melanie Seeger,GER,1:29:44  NR
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,9,Susana Feitor,POR,1:30:15
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,10,Elisa Rigaudo,ITA,1:30:34  SB
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,11,Jane Saville,AUS,1:30:51  SB
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,12,Olive Loughnane,IRL,1:30:53
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,13,Aihui Xu,CHN,1:31:34
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,14,Kristina Saltanovič,LTU,1:32:13
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,15,Vera Santos,POR,1:32:43  PB
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,16,Sonata Milušauskaité,LTU,1:32:58
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,17,Vira Zozulya,UKR,1:33:34
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,18,Geovana Irusta,BOL,1:33:42  AR
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,19,Fatiha Ouali,FRA,1:34:01
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,20,Sabine Krantz,GER,1:34:08
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,21,Barbora Dibelková,CZE,1:34:44
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,22,Svetlana Tolstaya,KAZ,1:35:11
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,23,Daniela Cîrlan,ROU,1:36:02
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,24,Joanne Dow,USA,1:36:32
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,25,Ryoko Sakakura,JPN,1:38:00
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,26,Gabrielle Gorst,NZL,1:38:51
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,27,Monica Svensson,SWE,1:39:21
20 Kilometres Race Walk women,9th IAAF World Championships in Athletics,28,Teresita Collado,GUA,1:41:19
