event,event_name,position,athelete,country,mark
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,1,Olga Kaniskina,RUS,1:30:09
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,2,Tatyana Shemyakina,RUS,1:30:42
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,3,María Vasco,ESP,1:30:47
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,4,Kjersti Plätzer,NOR,1:31:24
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,5,Susana Feitor,POR,1:32:01
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,6,Claudia Stef,ROU,1:32:47
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,7,Inês HENRIQUES,POR,1:33:06
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,8,Sabine Krantz,GER,1:33:23
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,9,Tatiana Sibileva,RUS,1:33:29
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,10,Mayumi Kawasaki,JPN,1:33:35
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,11,Vera Santos,POR,1:34:28
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,12,María José Poves,ESP,1:35:06
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,13,Beatriz Pascual,ESP,1:35:13
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,14,Melanie Seeger,GER,1:35:30
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,15,Hongjuan Song,CHN,1:35:44
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,16,Elena Ginko,BLR,1:35:59
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,17,Olive Loughnane,IRL,1:36:00
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,18,Zuzana Malíková,SVK,1:36:26
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,19,Hong LIU,CHN,1:36:40
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,20,Barbora Dibelková,CZE,1:36:45
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,21,Marie Polli,SUI,1:36:54
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,22,Sonata Milušauskaité,LTU,1:37:28
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,23,Sylwia Korzeniowska-Chirat,POL,1:37:38
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,24,Mária Gáliková,SVK,1:38:54
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,25,Johanna Atkinson,GBR,1:39:34
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,26,Mi-jung Kim,KOR,1:41:33
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,27,Masumi FUCHISE,JPN,1:41:49
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,28,Svetlana Tolstaya,KAZ,1:41:54
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,29,Yadira Guamán,ECU,1:42:17
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,30,Tania Regina Spindler,BRA,1:43:56
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,31,Sandra Zapata,COL,1:44:42
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,32,Yeliz Ay,TUR,1:45:52
20 Kilometres Race Walk women,11th IAAF World Championships in Athletics,33,Geovana Irusta,BOL,1:47:15  SB
