event,event_name,position,athelete,country,mark
High Jump women,14th IAAF World Championships,1,Brigetta Barrett,USA,2.00
High Jump women,14th IAAF World Championships,2,Ruth Beitia,ESP,1.97
High Jump women,14th IAAF World Championships,2,Anna CHICHEROVA,RUS,1.97
High Jump women,14th IAAF World Championships,4,Emma Green,SWE,1.97
High Jump women,14th IAAF World Championships,5,Justyna Kasprzycka,POL,1.97
High Jump women,14th IAAF World Championships,6,Kamila LIĆWINKO,POL,1.93
High Jump women,14th IAAF World Championships,6,Alessia TROST,ITA,1.93
High Jump women,14th IAAF World Championships,8,Irina Gordeyeva,RUS,1.93
High Jump women,14th IAAF World Championships,8,Xingjuan Zheng,CHN,1.93
High Jump women,14th IAAF World Championships,10,Levern SPENCER,LCA,1.89
High Jump women,14th IAAF World Championships,11,Airinė PALŠYTĖ,LTU,1.89
