event,event_name,position,athelete,country,mark
High Jump men,7th IAAF World Championships in Athletics,1,Vyacheslav Voronin,RUS,2.37
High Jump men,7th IAAF World Championships in Athletics,2,Mark Boswell,CAN,2.35
High Jump men,7th IAAF World Championships in Athletics,3,Martin Buss,GER,2.32
High Jump men,7th IAAF World Championships in Athletics,4,Dragutin Topic,SCG,2.32
High Jump men,7th IAAF World Championships in Athletics,5,Staffan Strand,SWE,2.29
High Jump men,7th IAAF World Championships in Athletics,6,Jin-taek Lee,KOR,2.29
High Jump men,7th IAAF World Championships in Athletics,6,Kwaku Boateng,CAN,2.29
High Jump men,7th IAAF World Championships in Athletics,8,Charles Austin,USA,2.29
High Jump men,7th IAAF World Championships in Athletics,8,Brendan Reilly,IRL,2.29
High Jump men,7th IAAF World Championships in Athletics,10,Stefan Holm,SWE,2.25
High Jump men,7th IAAF World Championships in Athletics,10,Abderrahmane Hammad,ALG,2.25
High Jump men,7th IAAF World Championships in Athletics,10,Wilbert Pennings,NED,2.25
