event,event_name,position,athelete,country,mark
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,1,Valentín Massana,ESP,1:22:31
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,2,Giovanni De Benedictis,ITA,1:23:06
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,3,Daniel Plaza,ESP,1:23:18
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,4,Jaime Barroso,ESP,1:23:41
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,5,Yevgeniy Misyulya,BLR,1:23:45
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,6,Sérgio Galdino,BRA,1:23:52
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,7,Robert Ihly,GER,1:24:21
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,8,Igor Kollár,SVK,1:24:23
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,9,Ignacio Zamudio,MEX,1:24:32
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,10,Sándor Urbanik,HUN,1:24:40
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,11,Hector Moreno,COL,1:24:43
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,12,Viktor Mostovik,MDA,1:24:53
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,13,Arturo Di Mezza,ITA,1:24:59
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,14,Jacek Müller,POL,1:25:24
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,15,Pavol Blazek,SVK,1:25:31
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,16,Jean-Olivier Brosseau,FRA,1:25:53
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,17,Jozef Pribilinec,SVK,1:26:11
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,18,Allen James,USA,1:26:53
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,19,Vladimir Andreyev,RUS,1:27:01
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,20,Tim Berrett,CAN,1:27:28
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,21,Denis Langlois,FRA,1:28:02
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,22,Stefan Johansson,SWE,1:28:02
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,23,Tsutomu Takushima,JPN,1:28:39
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,24,Nicholas A'Hern,AUS,1:28:47
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,25,Viktoras Meškauskas,LTU,1:28:57
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,26,Christopher Maddocks,GBR,1:29:22
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,27,Scott Nelson,NZL,1:30:17
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,28,Jan Staaf,SWE,1:30:29
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,29,Gyula Dudás,HUN,1:30:46
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,30,Darrell Stone,GBR,1:32:55
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,31,Grigoriy Kornev,RUS,1:33:16
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,32,Hatem Ghoula,TUN,1:33:24
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,33,Vladimir Ostrovskiy,ISR,1:35:41
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,34,Abdelouaheb Ferguène,ALG,1:35:48
20 Kilometres Race Walk men,4th IAAF World Championships in Athletics,35,Sverre Jensen,NOR,1:35:53
