event,event_name,position,athelete,country,mark
High Jump men,8th IAAF World Championships,1,Martin Buss,GER,2.36
High Jump men,8th IAAF World Championships,2,Yaroslav Rybakov,RUS,2.33
High Jump men,8th IAAF World Championships,2,Vyacheslav Voronin,RUS,2.33
High Jump men,8th IAAF World Championships,4,Stefan Holm,SWE,2.30
High Jump men,8th IAAF World Championships,4,Sergey Klyugin,RUS,2.30
High Jump men,8th IAAF World Championships,6,Mark Boswell,CAN,2.25
High Jump men,8th IAAF World Championships,6,Staffan Strand,SWE,2.25
High Jump men,8th IAAF World Championships,8,Kwaku Boateng,CAN,2.25
High Jump men,8th IAAF World Championships,9,Abderrahmane Hammad,ALG,2.20
High Jump men,8th IAAF World Championships,9,Charles Austin,USA,2.20
High Jump men,8th IAAF World Championships,11,Gilmar Mayo,COL,2.20
