event,event_name,position,athelete,country,mark
Shot Put women,3rd IAAF World Championships in Athletics,1,Zhihong Huang,CHN,20.83
Shot Put women,3rd IAAF World Championships in Athletics,2,Natalya Lisovskaya,URS,20.29
Shot Put women,3rd IAAF World Championships in Athletics,3,Svetlana Krivelyova,URS,20.16
Shot Put women,3rd IAAF World Championships in Athletics,4,Claudia Losch,GER,19.74
Shot Put women,3rd IAAF World Championships in Athletics,5,Tianhua Zhou,CHN,19.64
Shot Put women,3rd IAAF World Championships in Athletics,6,Stephanie Storp,GER,19.50
Shot Put women,3rd IAAF World Championships in Athletics,7,Marina Antonyuk,URS,19.12
Shot Put women,3rd IAAF World Championships in Athletics,8,Kathrin Neimke,GER,18.83
Shot Put women,3rd IAAF World Championships in Athletics,9,Belsy Laza,CUB,18.49
Shot Put women,3rd IAAF World Championships in Athletics,10,Svetla Mitkova-Sinirtas,BUL,18.34
Shot Put women,3rd IAAF World Championships in Athletics,11,Connie Price-Smith,USA,18.12
Shot Put women,3rd IAAF World Championships in Athletics,12,Krystyna Zabawska,POL,17.59
