event,event_name,position,athelete,country,mark
High Jump men,4th IAAF World Championships in Athletics,1,Javier Sotomayor,CUB,2.40  CR
High Jump men,4th IAAF World Championships in Athletics,2,Artur Partyka,POL,2.37
High Jump men,4th IAAF World Championships in Athletics,3,Steve Smith,GBR,2.37
High Jump men,4th IAAF World Championships in Athletics,4,Ralf Sonn,GER,2.34
High Jump men,4th IAAF World Championships in Athletics,5,Troy Kemp,BAH,2.34
High Jump men,4th IAAF World Championships in Athletics,6,Hollis Conway,USA,2.34
High Jump men,4th IAAF World Championships in Athletics,7,Arturo Ortíz,ESP,2.31
High Jump men,4th IAAF World Championships in Athletics,8,Tony Barton,USA,2.31
High Jump men,4th IAAF World Championships in Athletics,9,Tim Forsyth,AUS,2.28
High Jump men,4th IAAF World Championships in Athletics,10,Oleg Zhukovskiy,BLR,2.28
High Jump men,4th IAAF World Championships in Athletics,11,Jean-Charles Gicquel,FRA,2.25
High Jump men,4th IAAF World Championships in Athletics,11,Róbert Ruffini,SVK,2.25
