event,event_name,position,athelete,country,mark
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",1,Kimberly GARCÍA LEÓN,PER,2:39:16  CR
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",2,Katarzyna ZDZIEBŁO,POL,2:40:03  PB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",3,Shijie QIEYANG,CHN,2:40:37  AR
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",4,Antigoni NTRISMPIOTI,GRE,2:41:58  NR
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",5,Raquel GONZÁLEZ,ESP,2:42:27  PB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",6,Laura GARCÍA-CARO,ESP,2:42:45  PB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",7,Maocuo LI,CHN,2:44:28  PB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",8,Viviane LYRA,BRA,2:45:02  NR
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",9,Serena SONODA,JPN,2:45:09  PB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",10,Lamei YIN,CHN,2:46:02  PB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",11,Olga NIEDZIAŁEK,POL,2:49:43  PB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",12,Magaly BONILLA,ECU,2:50:39
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",13,Inês HENRIQUES,POR,2:51:12  SB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",14,Nadia Lizeth GONZALEZ MONJARREZ,MEX,2:52:06  NR
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",15,Mirna ORTÍZ,GUA,2:54:00
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",16,Paola PÉREZ,ECU,2:54:15
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",17,Galina YAKUSHEVA,KAZ,2:54:50  PB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",18,Evelyn INGA,PER,2:56:04
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",19,Vitória OLIVEIRA,POR,2:57:37
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",20,Elisa NEUVONEN,FIN,2:57:42  NR
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",21,Alejandra ORTEGA,MEX,2:58:46
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",22,Maria MICHTA-COFFEY,USA,2:58:51  PB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",23,Hana BURZALOVÁ,SVK,2:59:32  NR
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",24,Stephanie CASEY,USA,3:00:54  PB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",25,Yasury PALACIOS,GUA,3:01:16
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",26,Ana Veronica RODEAN,ROU,3:01:29  SB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",27,Efstathia KOURKOUTSAKI,GRE,3:02:27  PB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",28,Aura Libertad MORALES,MEX,3:04:50
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",29,Miranda MELVILLE,USA,3:05:31
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",30,Elianay PEREIRA,BRA,3:05:39  PB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",31,Mayara Luize VICENTAINER,BRA,3:06:10
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",32,Ema HAČUNDOVÁ,SVK,3:07:02  PB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",33,Jaaneth MAMANI ROQUE,BOL,3:07:16  PB
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",34,Kelly RUDDICK,AUS,3:11:55
35 Kilometres Race Walk women,"World Athletics Championships, Oregon 2022",35,Sandra SILVA,POR,3:17:23  PB
