event,event_name,position,athelete,country,mark
1500 Metres men,"IAAF World Athletics Championships, DOHA 2019",1,Timothy Cheruiyot,KEN,3:29.26
1500 Metres men,"IAAF World Athletics Championships, DOHA 2019",2,Taoufik Makhloufi,ALG,3:31.38  SB
1500 Metres men,"IAAF World Athletics Championships, DOHA 2019",3,Marcin Lewandowski,POL,3:31.46  NR
1500 Metres men,"IAAF World Athletics Championships, DOHA 2019",4,Jakob Ingebrigtsen,NOR,3:31.70
1500 Metres men,"IAAF World Athletics Championships, DOHA 2019",5,Jake Wightman,GBR,3:31.87  PB
1500 Metres men,"IAAF World Athletics Championships, DOHA 2019",6,Josh Kerr,GBR,3:32.52  PB
1500 Metres men,"IAAF World Athletics Championships, DOHA 2019",7,Ronald Kwemoi,KEN,3:32.72  SB
1500 Metres men,"IAAF World Athletics Championships, DOHA 2019",8,Matthew Centrowitz,USA,3:32.81  SB
1500 Metres men,"IAAF World Athletics Championships, DOHA 2019",9,Kalle Berglund,SWE,3:33.70  NR
1500 Metres men,"IAAF World Athletics Championships, DOHA 2019",10,Craig Engels,USA,3:34.24
1500 Metres men,"IAAF World Athletics Championships, DOHA 2019",11,Neil Gourley,GBR,3:37.30
1500 Metres men,"IAAF World Athletics Championships, DOHA 2019",12,Youssouf Hiss Bachir,DJI,3:37.96
