event,event_name,position,athelete,country,mark
High Jump women,2nd IAAF World Championships in Athletics,1,Stefka Kostadinova,BUL,2.09  WR
High Jump women,2nd IAAF World Championships in Athletics,2,Tamara Bykova,URS,2.04
High Jump women,2nd IAAF World Championships in Athletics,3,Susanne Beyer,GDR,1.99
High Jump women,2nd IAAF World Championships in Athletics,4,Silvia Costa,CUB,1.96
High Jump women,2nd IAAF World Championships in Athletics,5,Larisa Kositsyna,URS,1.96
High Jump women,2nd IAAF World Championships in Athletics,6,Heike Henkel,FRG,1.96
High Jump women,2nd IAAF World Championships in Athletics,7,Svetlana Isaeva-Leseva,BUL,1.93
High Jump women,2nd IAAF World Championships in Athletics,8,Louise Ritter,USA,1.93
High Jump women,2nd IAAF World Championships in Athletics,8,Lyudmila Avdeyenko,URS,1.93
High Jump women,2nd IAAF World Championships in Athletics,10,Madely Beaugendre,FRA,1.93
High Jump women,2nd IAAF World Championships in Athletics,11,Coleen Sommer,USA,1.93
High Jump women,2nd IAAF World Championships in Athletics,12,Lyudmila Andonova,BUL,1.85
