event,event_name,position,athelete,country,mark
Long Jump men,12th IAAF World Championships in Athletics,1,Dwight Phillips,USA,8.54
Long Jump men,12th IAAF World Championships in Athletics,2,Godfrey Khotso Mokoena,RSA,8.47
Long Jump men,12th IAAF World Championships in Athletics,3,Mitchell Watt,AUS,8.37
Long Jump men,12th IAAF World Championships in Athletics,4,Fabrice Lapierre,AUS,8.21
Long Jump men,12th IAAF World Championships in Athletics,5,Greg Rutherford,GBR,8.17
Long Jump men,12th IAAF World Championships in Athletics,6,Salim Sdiri,FRA,8.07
Long Jump men,12th IAAF World Championships in Athletics,7,Gable Garenamotse,BOT,8.06
Long Jump men,12th IAAF World Championships in Athletics,8,Christopher Tomlinson,GBR,8.06
Long Jump men,12th IAAF World Championships in Athletics,9,Brian Johnson,USA,7.86
Long Jump men,12th IAAF World Championships in Athletics,10,Yahya Berrabah,MAR,7.83
Long Jump men,12th IAAF World Championships in Athletics,11,Loúis Tsátoumas,GRE,7.59
